Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),88.04,0.00,25215.56,,,,,,86.78,,106.15,111.00,121.85,23.00
Active Decode Throughput Per User (tokens/sec/user),88.04,0.00,25215.56,,,,,,86.78,,106.15,111.00,121.85,23.00
Active Prefill Throughput (tokens/sec),3134.70,84.84,4452.29,,,,,,3604.71,,4289.72,4452.29,4452.29,1262.62
Active Prefill Throughput Per User (tokens/sec/user),3134.70,84.84,4452.29,,,,,,3604.71,,4289.72,4452.29,4452.29,1262.62
Active Total Throughput (tokens/sec),229.40,75.99,4452.29,,,,,,88.30,,99.83,110.02,4194.25,696.21
Credit-to-Start Latency (ms),1.17,0.50,2.06,58.57,0.51,0.71,0.77,0.90,1.07,1.41,1.77,1.84,2.05,0.37
Decode Duration (ms),5625.44,1087.33,9092.27,281272.11,1484.32,2696.14,3626.50,4268.99,5576.25,6957.59,8182.25,8766.49,9062.18,1845.65
E2E Output Token Throughput (tokens/sec/user),85.21,70.27,98.46,4260.32,71.30,74.74,75.79,81.49,84.92,90.79,94.37,96.39,98.12,6.86
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.95,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.21
Effective Decode Throughput (tokens/sec),83.91,0.00,25215.56,,,,,,85.98,,105.64,110.75,121.65,29.16
Effective Decode Throughput Per User (tokens/sec/user),83.91,0.00,25215.56,,,,,,85.98,,105.64,110.75,121.65,29.16
Effective Latency (CO-aware) (ms),5900.85,1174.91,9371.94,295042.62,1570.30,2819.96,3745.18,4639.98,5975.59,7198.15,8387.80,8895.45,9339.36,1848.09
Effective Prefill Concurrency,0.05,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.21
Effective Prefill Throughput (tokens/sec),145.37,0.00,4452.29,,,,,,0.00,,0.00,0.00,4136.50,713.09
Effective Prefill Throughput Per User (tokens/sec/user),145.37,0.00,4452.29,,,,,,0.00,,0.00,0.00,4136.50,713.09
Effective Total Throughput (tokens/sec),229.29,0.00,4452.29,,,,,,88.30,,99.83,110.02,4136.50,696.06
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,184.74,38.00,296.00,9237.00,51.72,91.60,122.80,142.75,180.50,228.50,260.20,286.60,295.51,58.73
HTTP Chunks Sent,1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),53.06,11.30,84.69,2653.05,15.19,26.54,35.49,40.92,51.78,65.43,74.28,82.07,84.49,16.68
HTTP Data Sent (KB),4.05,0.19,16.63,202.40,0.19,0.20,0.20,0.24,3.00,6.01,10.43,12.71,15.50,4.22
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),5899.58,1172.70,9371.39,294978.94,1568.51,2818.50,3743.59,4638.92,5974.07,7197.19,8386.62,8894.02,9338.51,1848.17
HTTP Receiving (ms),5625.95,1087.34,9092.30,281297.67,1484.32,2696.15,3626.49,4269.00,5576.26,6957.60,8182.25,8766.50,9062.20,1845.58
HTTP Sending (ms),0.20,0.09,0.32,10.13,0.09,0.10,0.11,0.15,0.22,0.24,0.27,0.30,0.32,0.06
HTTP Total Time (ms),5899.58,1172.70,9371.39,294978.94,1568.51,2818.50,3743.59,4638.92,5974.07,7197.19,8386.62,8894.02,9338.51,1848.17
HTTP Waiting (TTFB) (ms),273.42,70.50,798.92,13671.14,73.06,78.54,82.11,99.78,205.20,390.69,603.43,710.09,770.60,204.58
Input Sequence Length (tokens),858.08,6.00,3559.00,42904.00,6.49,8.00,9.00,16.25,644.00,1269.50,2331.70,2794.70,3317.92,930.53
Inter Chunk Latency (ms),30.62,0.10,90.14,281272.11,22.98,24.70,25.52,27.31,30.60,33.22,35.00,36.72,46.40,4.56
Inter Token Latency (ms),11.24,9.09,13.16,562.14,9.35,9.71,10.00,10.55,11.29,11.74,12.54,12.86,13.11,0.94
OSL Mismatch Diff % (%),-1.76,-32.49,0.00,-88.20,-27.69,-15.99,-0.35,-0.11,0.00,0.00,0.00,0.00,0.00,6.27
Output Sequence Length (tokens),496.30,114.00,782.00,24815.00,153.69,267.15,332.60,413.50,496.00,612.75,655.80,760.15,781.02,146.56
Output Token Count (tokens),103.57,28.00,211.00,725.00,28.06,28.30,28.60,57.50,112.00,129.50,171.40,191.20,207.04,59.78
Output Token Throughput Per User (tokens/sec/user),89.58,75.99,110.02,4478.94,76.29,77.79,79.77,85.19,88.58,94.81,99.99,102.97,107.03,7.61
Prefill Throughput Per User (tokens/sec/user),2215.22,84.84,4452.29,110761.15,87.32,92.91,108.91,177.13,2539.72,3633.69,4142.27,4202.66,4372.63,1599.47
Reasoning Token Count (tokens),481.80,114.00,782.00,24090.00,153.69,229.50,301.10,387.25,487.00,573.00,648.60,708.70,778.57,144.34
Request Latency (ms),5899.18,1172.85,9371.44,294958.91,1568.64,2818.60,3743.70,4638.99,5974.19,7197.28,8386.75,8894.13,9338.58,1848.26
Time to First Output Token (ms),5592.54,3432.88,8071.70,39147.81,3502.30,3780.00,4127.13,4912.62,5336.46,6240.76,7029.95,7550.83,7967.53,1355.78
Time to First Token (ms),273.74,70.72,799.36,13686.80,73.38,78.84,82.46,100.11,205.51,391.09,603.83,710.41,770.99,204.59
Time to Second Token (ms),28.50,16.59,48.55,1425.02,17.99,20.77,22.76,24.29,29.33,31.39,33.00,33.55,46.39,5.53
Tokens In Flight (tokens),1130.31,0.00,4013.00,,,,,,922.77,,2509.43,2966.22,3683.24,892.82

Metric,Value
Benchmark Duration (sec),295.13
Input Token Throughput (tokens/sec),145.37
OSL Mismatch Count,4.00
Output Token Throughput (tokens/sec),84.08
Request Count,50.00
Request Throughput (requests/sec),0.17
Total Input Sequence Length (tokens),42904.00
Total Output Sequence Length (tokens),24815.00
Total Output Tokens (tokens),725.00
Total Reasoning Tokens (tokens),24090.00
Total Token Throughput (tokens/sec),229.46
