Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),158.97,53.57,298.25,,,,,,161.80,,203.23,210.98,228.54,32.03
Active Decode Throughput Per User (tokens/sec/user),82.56,33.88,237.30,,,,,,80.65,,108.40,115.81,123.63,14.70
Active Prefill Throughput (tokens/sec),260.63,78.94,321.63,,,,,,321.63,,321.63,321.63,321.63,79.90
Active Prefill Throughput Per User (tokens/sec/user),97.08,76.86,167.91,,,,,,107.21,,107.21,107.21,123.42,15.26
Active Total Throughput (tokens/sec),164.41,85.17,321.63,,,,,,159.97,,230.37,230.37,321.63,47.39
Credit-to-Start Latency (ms),6.42,3.96,10.65,19.27,3.98,4.03,4.10,4.31,4.65,7.65,9.45,10.05,10.53,3.00
Decode Duration (ms),3101.43,752.91,4661.24,9304.30,815.65,1066.63,1380.36,2321.53,3890.15,4275.70,4507.02,4584.13,4645.82,1690.23
E2E Output Token Throughput (tokens/sec/user),71.47,58.85,83.47,214.40,59.11,60.17,61.50,65.47,72.09,77.78,81.19,82.33,83.24,10.06
Effective Concurrency,2.03,0.00,3.00,,,,,,2.00,,3.00,3.00,3.00,0.59
Effective Decode Concurrency,1.94,0.00,3.00,,,,,,2.00,,3.00,3.00,3.00,0.65
Effective Decode Throughput (tokens/sec),154.85,0.00,298.25,,,,,,161.30,,196.74,210.98,228.54,40.46
Effective Decode Throughput Per User (tokens/sec/user),80.42,0.00,237.30,,,,,,80.49,,106.35,115.81,123.63,19.56
Effective Latency (CO-aware) (ms),3251.97,922.25,4772.41,9755.92,985.03,1236.15,1550.05,2491.76,4061.27,4416.84,4630.18,4701.29,4758.18,1672.75
Effective Prefill Concurrency,0.09,0.00,3.00,,,,,,0.00,,0.00,0.00,3.00,0.49
Effective Prefill Throughput (tokens/sec),8.99,0.00,321.63,,,,,,0.00,,0.00,0.00,321.63,49.81
Effective Prefill Throughput Per User (tokens/sec/user),3.35,0.00,167.91,,,,,,0.00,,0.00,0.00,107.21,17.94
Effective Total Throughput (tokens/sec),163.83,0.00,321.63,,,,,,159.97,,230.37,230.37,321.63,48.30
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,84.00,18.00,130.00,252.00,19.72,26.60,35.20,61.00,104.00,117.00,124.80,127.40,129.48,47.86
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),2.45,1.61,3.42,7.34,1.62,1.68,1.75,1.96,2.31,2.86,3.20,3.31,3.40,0.75
