Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),59.25,0.00,113.94,,,,,,67.74,,72.93,74.21,75.46,15.72
Active Decode Throughput Per User (tokens/sec/user),23.26,0.00,49.28,,,,,,23.28,,24.56,24.83,25.21,1.08
Active Prefill Throughput (tokens/sec),215.89,80.24,235.64,,,,,,235.64,,235.64,235.64,235.64,35.02
Active Prefill Throughput Per User (tokens/sec/user),78.35,77.70,88.78,,,,,,78.55,,78.55,78.55,78.55,0.42
Active Total Throughput (tokens/sec),60.31,23.29,235.64,,,,,,69.68,,69.68,69.68,69.68,20.10
Credit-to-Start Latency (ms),1.40,1.22,1.53,4.19,1.22,1.24,1.26,1.33,1.45,1.49,1.51,1.52,1.52,0.13
Decode Duration (ms),24634.41,18847.07,28980.96,73903.22,18991.63,19569.88,20292.69,22461.13,26075.19,27528.08,28399.81,28690.39,28922.85,4260.74
E2E Output Token Throughput (tokens/sec/user),23.11,23.02,23.22,69.32,23.02,23.03,23.03,23.05,23.08,23.15,23.19,23.20,23.21,0.08
Effective Concurrency,2.55,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.67
Effective Decode Concurrency,2.54,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.69
Effective Decode Throughput (tokens/sec),58.96,0.00,113.94,,,,,,67.74,,72.93,74.21,75.46,16.21
Effective Decode Throughput Per User (tokens/sec/user),23.15,0.00,49.28,,,,,,23.26,,24.54,24.83,25.21,1.94
Effective Latency (CO-aware) (ms),24801.62,19028.73,29119.26,74404.86,19173.30,19751.55,20474.36,22642.80,26256.87,27688.06,28546.78,28833.02,29062.01,4246.02
Effective Prefill Concurrency,0.02,0.00,3.00,,,,,,0.00,,0.00,0.00,0.00,0.22
Effective Prefill Throughput (tokens/sec),1.34,0.00,235.64,,,,,,0.00,,0.00,0.00,0.00,17.17
Effective Prefill Throughput Per User (tokens/sec/user),0.49,0.00,88.78,,,,,,0.00,,0.00,0.00,0.00,6.15
Effective Total Throughput (tokens/sec),60.30,0.00,235.64,,,,,,69.68,,69.68,69.68,69.68,20.12
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,573.00,438.00,675.00,1719.00,441.36,454.80,471.60,522.00,606.00,640.50,661.20,668.10,673.62,99.53
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.01,0.92,1.07,3.04,0.92,0.93,0.94,0.98,1.05,1.06,1.07,1.07,1.07,0.07
HTTP Connection Overhead (ms),1.49,1.30,1.66,4.46,1.30,1.32,1.34,1.40,1.50,1.58,1.63,1.65,1.66,0.15
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),145.91,111.55,171.83,437.72,112.40,115.83,120.11,132.94,154.34,163.09,168.33,170.08,171.48,25.32
HTTP Data Sent (KB),0.23,0.22,0.26,0.70,0.22,0.22,0.22,0.22,0.22,0.24,0.25,0.25,0.26,0.02
HTTP DNS Lookup (ms),0.47,0.38,0.59,1.42,0.38,0.39,0.39,0.42,0.45,0.52,0.56,0.57,0.58,0.09
HTTP Duration (excl. conn) (ms),24799.98,19027.03,29117.82,74399.94,19171.59,19749.84,20472.64,22641.06,26255.09,27686.45,28545.27,28831.54,29060.56,4246.10
HTTP Receiving (ms),24634.48,18847.10,28981.06,73903.43,18991.67,19569.92,20292.74,22461.19,26075.27,27528.16,28399.90,28690.48,28922.94,4260.76
HTTP Sending (ms),1.50,1.43,1.54,4.50,1.43,1.44,1.45,1.48,1.53,1.53,1.54,1.54,1.54,0.05
HTTP Total Time (ms),24801.47,19028.33,29119.48,74404.40,19172.89,19751.16,20473.98,22642.46,26256.59,27688.03,28546.90,28833.19,29062.22,4246.24
HTTP Waiting (TTFB) (ms),164.00,135.23,178.50,492.01,136.09,139.54,143.84,156.76,178.29,178.39,178.45,178.48,178.49,20.35
Input Sequence Length (tokens),13.00,11.00,16.00,39.00,11.02,11.10,11.20,11.50,12.00,14.00,15.20,15.60,15.92,2.16
Inter Chunk Latency (ms),43.17,38.62,85.53,73903.22,39.72,40.30,40.74,41.96,43.13,44.24,44.97,45.54,48.14,2.63
Inter Token Latency (ms),43.05,42.93,43.13,129.16,42.94,42.95,42.97,43.02,43.10,43.11,43.12,43.13,43.13,0.09
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),573.33,438.00,676.00,1720.00,441.36,454.80,471.60,522.00,606.00,641.00,662.00,669.00,674.60,99.87
Output Token Count (tokens),573.33,438.00,676.00,1720.00,441.36,454.80,471.60,522.00,606.00,641.00,662.00,669.00,674.60,99.87
Output Token Throughput Per User (tokens/sec/user),23.23,23.19,23.29,69.68,23.19,23.19,23.19,23.19,23.20,23.25,23.27,23.28,23.29,0.05
Prefill Throughput Per User (tokens/sec/user),78.55,66.61,88.78,235.64,66.88,67.97,69.34,73.43,80.24,84.51,87.08,87.93,88.61,9.13
Request Latency (ms),24800.22,19027.28,29118.05,74400.67,19171.84,19750.09,20472.89,22641.31,26255.34,27686.69,28545.51,28831.78,29060.79,4246.09
Time to First Output Token (ms),165.82,137.08,180.21,497.45,137.94,141.39,145.70,158.62,180.15,180.18,180.20,180.21,180.21,20.32
Time to First Token (ms),165.82,137.08,180.21,497.45,137.94,141.39,145.70,158.62,180.15,180.18,180.20,180.21,180.21,20.32
Time to Second Token (ms),42.90,42.63,43.34,128.69,42.64,42.64,42.65,42.67,42.71,43.03,43.21,43.28,43.33,0.32
Tokens In Flight (tokens),785.52,0.00,1357.27,,,,,,855.02,,1203.89,1258.02,1336.22,354.92

Metric,Value
Benchmark Duration (sec),29.12
Input Token Throughput (tokens/sec),1.34
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),59.06
Request Count,3.00
Request Throughput (requests/sec),0.10
Total Input Sequence Length (tokens),39.00
Total Output Sequence Length (tokens),1720.00
Total Output Tokens (tokens),1720.00
Total Token Throughput (tokens/sec),60.40
