Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),37.49,0.00,300.52,,,,,,23.95,,66.17,68.14,69.91,20.41
Active Decode Throughput Per User (tokens/sec/user),22.52,0.00,150.26,,,,,,22.68,,24.04,24.25,24.67,4.11
Active Prefill Throughput (tokens/sec),186.12,63.51,200.02,,,,,,200.02,,200.02,200.02,200.02,26.77
Active Prefill Throughput Per User (tokens/sec/user),67.03,59.08,81.85,,,,,,66.67,,68.25,68.25,68.25,0.91
Active Total Throughput (tokens/sec),41.99,22.56,200.02,,,,,,22.56,,65.93,65.93,200.02,32.06
Credit-to-Start Latency (ms),1.48,1.14,1.73,4.43,1.15,1.19,1.23,1.35,1.56,1.64,1.69,1.71,1.73,0.24
Decode Duration (ms),4218.96,2217.68,7447.51,12656.87,2233.16,2295.08,2372.48,2604.68,2991.68,5219.60,6556.35,7001.93,7358.40,2304.70
E2E Output Token Throughput (tokens/sec/user),21.03,20.49,22.04,63.09,20.50,20.50,20.51,20.52,20.55,21.30,21.74,21.89,22.01,0.72
Effective Concurrency,1.73,0.00,3.00,,,,,,1.00,,3.00,3.00,3.00,0.91
Effective Decode Concurrency,1.65,0.00,3.00,,,,,,1.00,,3.00,3.00,3.00,0.92
Effective Decode Throughput (tokens/sec),36.63,0.00,300.52,,,,,,23.84,,65.95,68.14,69.91,20.95
Effective Decode Throughput Per User (tokens/sec/user),22.00,0.00,150.26,,,,,,22.66,,23.99,24.18,24.67,5.28
Effective Latency (CO-aware) (ms),4424.65,2392.03,7669.15,13273.96,2408.44,2474.10,2556.18,2802.41,3212.79,5440.97,6777.88,7223.51,7580.02,2318.55
Effective Prefill Concurrency,0.08,0.00,3.00,,,,,,0.00,,0.00,0.00,3.00,0.47
Effective Prefill Throughput (tokens/sec),5.34,0.00,200.02,,,,,,0.00,,0.00,0.00,200.02,31.41
Effective Prefill Throughput Per User (tokens/sec/user),1.92,0.00,81.85,,,,,,0.00,,0.00,0.00,66.67,11.20
Effective Total Throughput (tokens/sec),41.97,0.00,200.02,,,,,,22.56,,65.93,65.93,200.02,32.06
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,94.33,49.00,168.00,283.00,49.34,50.70,52.40,57.50,66.00,117.00,147.60,157.80,165.96,52.55
