Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),33.24,0.00,70.53,,,,,,41.93,,45.11,46.03,47.61,11.81
Active Decode Throughput Per User (tokens/sec/user),21.37,0.00,46.57,,,,,,22.15,,23.35,23.63,24.34,3.55
Active Prefill Throughput (tokens/sec),641.36,103.04,932.19,,,,,,932.19,,932.19,932.19,932.19,339.22
Active Prefill Throughput Per User (tokens/sec/user),589.33,103.04,932.19,,,,,,932.19,,932.19,932.19,932.19,399.90
Active Total Throughput (tokens/sec),46.56,21.19,953.38,,,,,,42.27,,42.87,42.87,953.38,103.41
Credit-to-Start Latency (ms),1.39,0.86,1.66,4.17,0.88,0.94,1.02,1.25,1.64,1.65,1.66,1.66,1.66,0.37
Decode Duration (ms),7217.30,5835.24,7928.11,21651.90,5876.30,6040.57,6245.90,6861.90,7888.55,7908.33,7920.20,7924.15,7927.32,977.40
E2E Output Token Throughput (tokens/sec/user),21.04,20.80,21.34,63.12,20.80,20.82,20.84,20.89,20.98,21.16,21.27,21.30,21.33,0.22
Effective Concurrency,1.57,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.50
Effective Decode Concurrency,1.54,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.52
Effective Decode Throughput (tokens/sec),32.93,0.00,70.53,,,,,,41.63,,45.11,46.03,47.61,12.18
Effective Decode Throughput Per User (tokens/sec/user),21.17,0.00,46.57,,,,,,22.15,,23.35,23.63,24.34,4.09
Effective Latency (CO-aware) (ms),7359.99,5962.97,8061.06,22079.96,6004.83,6172.26,6381.56,7009.45,8055.94,8058.50,8060.03,8060.55,8060.96,987.84
Effective Prefill Concurrency,0.03,0.00,2.00,,,,,,0.00,,0.00,0.00,1.00,0.22
Effective Prefill Throughput (tokens/sec),13.62,0.00,932.19,,,,,,0.00,,0.00,0.00,932.19,104.83
Effective Prefill Throughput Per User (tokens/sec/user),12.51,0.00,932.19,,,,,,0.00,,0.00,0.00,932.19,103.01
Effective Total Throughput (tokens/sec),46.55,0.00,953.38,,,,,,42.27,,42.87,42.87,953.38,103.40
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,155.00,124.00,172.00,465.00,124.90,128.50,133.00,146.50,169.00,170.50,171.40,171.70,171.94,21.95
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.88,0.00,1.33,2.64,0.03,0.13,0.26,0.66,1.31,1.32,1.33,1.33,1.33,0.62
HTTP Connection Overhead (ms),1.22,0.00,1.85,3.67,0.04,0.18,0.36,0.91,1.81,1.83,1.84,1.85,1.85,0.86
