Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),99.29,0.00,20047.01,,,,,,98.63,,112.07,119.21,131.61,23.15
Active Decode Throughput Per User (tokens/sec/user),99.29,0.00,20047.01,,,,,,98.63,,112.07,119.21,131.61,23.15
Active Prefill Throughput (tokens/sec),3850.58,82.79,4930.87,,,,,,4341.25,,4856.84,4861.61,4930.87,1301.93
Active Prefill Throughput Per User (tokens/sec/user),3850.58,82.79,4930.87,,,,,,4341.25,,4856.84,4861.61,4930.87,1301.93
Active Total Throughput (tokens/sec),297.77,82.79,4930.87,,,,,,97.95,,114.24,163.53,4722.69,891.58
Credit-to-Start Latency (ms),1.72,0.46,5.74,86.15,0.54,0.62,0.63,0.89,1.35,2.10,3.58,4.45,5.19,1.20
Decode Duration (ms),5217.38,1308.95,10327.58,260868.80,1666.70,2502.77,2987.30,4010.35,5078.02,6455.51,7113.28,8026.61,9443.58,1772.08
E2E Output Token Throughput (tokens/sec/user),94.53,64.17,124.26,4726.64,66.89,81.36,85.28,89.07,94.20,98.20,105.86,113.97,123.87,10.59
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.03
Effective Decode Concurrency,0.95,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.23
Effective Decode Throughput (tokens/sec),93.96,0.00,20047.01,,,,,,98.10,,111.61,118.60,131.31,31.74
Effective Decode Throughput Per User (tokens/sec/user),93.96,0.00,20047.01,,,,,,98.10,,111.61,118.60,131.31,31.74
Effective Latency (CO-aware) (ms),5511.97,1777.09,10408.67,275598.63,1988.67,2815.78,3158.88,4313.78,5505.74,6742.18,7545.76,8307.21,9648.37,1790.74
Effective Prefill Concurrency,0.05,0.00,1.00,,,,,,0.00,,0.00,1.00,1.00,0.22
Effective Prefill Throughput (tokens/sec),203.59,0.00,4930.87,,,,,,0.00,,0.00,158.68,4722.69,912.21
Effective Prefill Throughput Per User (tokens/sec/user),203.59,0.00,4930.87,,,,,,0.00,,0.00,158.68,4722.69,912.21
Effective Total Throughput (tokens/sec),297.56,0.00,4930.87,,,,,,97.95,,114.24,158.68,4722.69,891.30
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,196.90,45.00,389.00,9845.00,60.19,91.25,117.00,153.75,192.50,240.00,269.10,302.55,353.23,66.62
HTTP Chunks Sent,1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),56.41,13.21,110.66,2820.27,17.56,26.44,33.54,44.38,55.35,68.52,77.10,86.34,100.53,18.86
HTTP Data Sent (KB),5.06,0.17,21.76,253.06,0.17,0.18,0.18,0.21,3.35,8.27,12.03,14.90,20.11,5.18
