Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),28.64,0.00,257.01,,,,,,28.41,,29.50,29.79,31.43,6.11
Active Decode Throughput Per User (tokens/sec/user),28.64,0.00,257.01,,,,,,28.41,,29.50,29.79,31.43,6.11
Active Prefill Throughput (tokens/sec),972.78,102.80,1373.45,,,,,,1048.60,,1373.45,1373.45,1373.45,483.82
Active Prefill Throughput Per User (tokens/sec/user),972.78,102.80,1373.45,,,,,,1048.60,,1373.45,1373.45,1373.45,483.82
Active Total Throughput (tokens/sec),63.43,28.52,1373.45,,,,,,28.60,,28.83,28.83,1373.45,200.65
Credit-to-Start Latency (ms),0.87,0.58,1.34,2.61,0.58,0.59,0.60,0.64,0.69,1.02,1.21,1.28,1.33,0.34
Decode Duration (ms),4236.50,2552.49,5890.51,12709.50,2586.77,2723.89,2895.29,3409.49,4266.50,5078.51,5565.71,5728.11,5858.03,1362.91
E2E Output Token Throughput (tokens/sec/user),27.67,27.07,28.18,83.02,27.08,27.14,27.21,27.42,27.77,27.98,28.10,28.14,28.17,0.46
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.96,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.19
Effective Decode Throughput (tokens/sec),27.57,0.00,257.01,,,,,,28.40,,29.48,29.79,31.43,8.09
Effective Decode Throughput Per User (tokens/sec/user),27.57,0.00,257.01,,,,,,28.40,,29.48,29.79,31.43,8.09
Effective Latency (CO-aware) (ms),4399.45,2734.37,5998.85,13198.34,2768.99,2907.45,3080.52,3599.74,4465.12,5231.98,5692.11,5845.48,5968.18,1333.53
Effective Prefill Concurrency,0.04,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.19
Effective Prefill Throughput (tokens/sec),35.83,0.00,1373.45,,,,,,0.00,,0.00,0.00,1373.45,205.40
Effective Prefill Throughput Per User (tokens/sec/user),35.83,0.00,1373.45,,,,,,0.00,,0.00,0.00,1373.45,205.40
Effective Total Throughput (tokens/sec),63.40,0.00,1373.45,,,,,,28.60,,28.83,28.83,1373.45,200.60
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,122.33,74.00,169.00,367.00,75.00,79.00,84.00,99.00,124.00,146.50,160.00,164.50,168.10,38.80
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.31,0.00,0.94,0.94,0.00,0.00,0.00,0.00,0.00,0.47,0.75,0.85,0.92,0.44
HTTP Connection Overhead (ms),0.47,0.00,1.42,1.42,0.00,0.00,0.00,0.00,0.00,0.71,1.13,1.27,1.39,0.67
HTTP Connection Reused (ratio),0.67,0.00,1.00,2.00,0.02,0.10,0.20,0.50,1.00,1.00,1.00,1.00,1.00,0.47
HTTP Data Received (KB),31.02,18.93,42.70,93.07,19.18,20.18,21.43,25.18,31.43,37.07,40.45,41.57,42.47,9.71
HTTP Data Sent (KB),0.95,0.21,1.56,2.86,0.23,0.30,0.39,0.65,1.09,1.32,1.46,1.51,1.55,0.56
HTTP DNS Lookup (ms),0.16,0.00,0.47,0.47,0.00,0.00,0.00,0.00,0.00,0.24,0.38,0.43,0.46,0.22
HTTP Duration (excl. conn) (ms),4398.46,2733.61,5997.29,13195.37,2768.23,2906.70,3079.78,3599.04,4464.47,5230.88,5690.72,5844.01,5966.63,1333.21
HTTP Receiving (ms),4236.54,2552.50,5890.60,12709.62,2586.78,2723.90,2895.31,3409.51,4266.52,5078.56,5565.79,5728.20,5858.12,1362.94
HTTP Sending (ms),0.56,0.16,1.31,1.68,0.16,0.16,0.17,0.18,0.21,0.76,1.09,1.20,1.29,0.53
HTTP Total Time (ms),4398.93,2733.61,5998.70,13196.78,2768.23,2906.70,3079.78,3599.04,4464.47,5231.59,5691.86,5845.28,5968.02,1333.77
HTTP Waiting (TTFB) (ms),161.36,105.37,197.80,484.07,106.88,112.93,120.48,143.14,180.90,189.35,194.42,196.11,197.46,40.18
Input Sequence Length (tokens),157.67,11.00,272.00,473.00,14.58,28.90,46.80,100.50,190.00,231.00,255.60,263.80,270.36,108.98
Inter Chunk Latency (ms),34.92,3.89,40.04,12709.50,30.96,33.30,33.85,34.44,35.17,35.66,36.45,37.20,38.82,2.99
Inter Token Latency (ms),34.91,34.69,35.06,104.72,34.69,34.71,34.74,34.83,34.97,35.01,35.04,35.05,35.06,0.16
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),122.33,74.00,169.00,367.00,75.00,79.00,84.00,99.00,124.00,146.50,160.00,164.50,168.10,38.80
Output Token Count (tokens),122.33,74.00,169.00,367.00,75.00,79.00,84.00,99.00,124.00,146.50,160.00,164.50,168.10,38.80
Output Token Throughput Per User (tokens/sec/user),28.65,28.52,28.83,85.95,28.52,28.53,28.54,28.56,28.60,28.71,28.78,28.81,28.82,0.13
Prefill Throughput Per User (tokens/sec/user),841.61,102.80,1373.45,2524.84,121.72,197.38,291.96,575.70,1048.60,1211.02,1308.48,1340.96,1366.95,538.99
Request Latency (ms),4398.58,2733.68,5997.51,13195.73,2768.30,2906.77,3079.85,3599.11,4464.54,5231.03,5690.92,5844.22,5966.85,1333.27
Time to First Output Token (ms),162.08,107.00,198.04,486.24,108.48,114.42,121.84,144.10,181.19,189.62,194.67,196.36,197.71,39.55
Time to First Token (ms),162.08,107.00,198.04,486.24,108.48,114.42,121.84,144.10,181.19,189.62,194.67,196.36,197.71,39.55
Time to Second Token (ms),33.71,31.12,35.57,101.12,31.18,31.45,31.78,32.77,34.43,35.00,35.35,35.46,35.55,1.89
Tokens In Flight (tokens),201.01,0.00,396.00,,,,,,202.00,,357.00,376.00,391.00,112.58

Metric,Value
Benchmark Duration (sec),13.20
Input Token Throughput (tokens/sec),35.83
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),27.80
Request Count,3.00
Request Throughput (requests/sec),0.23
Total Input Sequence Length (tokens),473.00
Total Output Sequence Length (tokens),367.00
Total Output Tokens (tokens),367.00
Total Token Throughput (tokens/sec),63.62
