Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),96.50,0.00,1122.69,,,,,,100.41,,122.20,124.97,129.28,30.58
Active Decode Throughput Per User (tokens/sec/user),49.83,0.00,1122.69,,,,,,50.60,,61.60,63.11,70.85,16.61
Active Prefill Throughput (tokens/sec),2098.15,37.17,4148.78,,,,,,2219.00,,3737.28,3756.14,4148.78,1319.22
Active Prefill Throughput Per User (tokens/sec/user),2096.93,35.14,4148.78,,,,,,2219.00,,3737.28,3756.14,4148.78,1321.11
Active Total Throughput (tokens/sec),315.38,37.17,4195.39,,,,,,102.62,,115.56,2356.38,3788.40,757.44
Credit-to-Start Latency (ms),1.32,0.61,4.25,65.99,0.63,0.70,0.81,0.99,1.16,1.49,1.84,2.25,3.93,0.66
Decode Duration (ms),2505.99,552.15,4850.83,125299.28,720.53,1201.40,1523.34,2060.74,2472.72,3071.92,3472.69,3720.29,4397.72,820.98
E2E Output Token Throughput (tokens/sec/user),48.54,39.38,57.38,2426.88,40.48,44.68,45.89,47.68,48.67,49.87,50.53,51.24,54.94,2.57
Effective Concurrency,1.98,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.13
Effective Decode Concurrency,1.88,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.34
Effective Decode Throughput (tokens/sec),96.15,0.00,1122.69,,,,,,100.37,,122.16,124.97,129.26,31.07
Effective Decode Throughput Per User (tokens/sec/user),49.65,0.00,1122.69,,,,,,50.56,,61.60,63.11,70.85,16.85
Effective Latency (CO-aware) (ms),2651.74,737.82,4930.87,132586.91,873.58,1477.66,1626.10,2172.28,2602.16,3166.95,3724.86,3874.08,4497.33,812.25
Effective Prefill Concurrency,0.11,0.00,2.00,,,,,,0.00,,1.00,1.00,1.00,0.32
Effective Prefill Throughput (tokens/sec),219.23,0.00,4148.78,,,,,,0.00,,70.27,2306.64,3737.28,770.55
Effective Prefill Throughput Per User (tokens/sec/user),219.10,0.00,4148.78,,,,,,0.00,,62.82,2306.64,3737.28,770.58
Effective Total Throughput (tokens/sec),315.37,0.00,4195.39,,,,,,102.62,,115.56,2356.38,3788.40,757.43
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,129.46,29.00,249.00,6473.00,38.80,63.80,75.80,104.25,125.50,157.25,178.80,195.10,225.97,41.64
HTTP Chunks Sent,1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
