Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),28.52,0.00,295.52,,,,,,28.35,,28.96,29.11,29.39,6.86
Active Decode Throughput Per User (tokens/sec/user),28.52,0.00,295.52,,,,,,28.35,,28.96,29.11,29.39,6.86
Active Prefill Throughput (tokens/sec),1028.73,108.05,1430.03,,,,,,1132.42,,1430.03,1430.03,1430.03,508.16
Active Prefill Throughput Per User (tokens/sec/user),1028.73,108.05,1430.03,,,,,,1132.42,,1430.03,1430.03,1430.03,508.16
Active Total Throughput (tokens/sec),63.30,28.44,1430.03,,,,,,28.50,,28.72,28.72,1430.03,206.30
Credit-to-Start Latency (ms),0.88,0.59,1.33,2.64,0.59,0.60,0.61,0.65,0.72,1.03,1.21,1.27,1.32,0.33
Decode Duration (ms),4254.16,2541.84,5895.27,12762.49,2577.51,2720.19,2898.55,3433.61,4325.38,5110.33,5581.29,5738.28,5863.87,1369.96
E2E Output Token Throughput (tokens/sec/user),27.65,27.31,28.18,82.95,27.31,27.33,27.34,27.39,27.46,27.82,28.04,28.11,28.17,0.38
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.96,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.18
Effective Decode Throughput (tokens/sec),27.52,0.00,295.52,,,,,,28.34,,28.95,29.11,29.39,8.55
Effective Decode Throughput Per User (tokens/sec/user),27.52,0.00,295.52,,,,,,28.34,,28.95,29.11,29.39,8.55
Effective Latency (CO-aware) (ms),4408.31,2710.21,5998.41,13224.92,2746.33,2890.82,3071.43,3613.26,4516.31,5257.36,5701.99,5850.20,5968.76,1344.57
Effective Prefill Concurrency,0.03,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.18
Effective Prefill Throughput (tokens/sec),35.76,0.00,1430.03,,,,,,0.00,,0.00,0.00,1430.03,210.90
Effective Prefill Throughput Per User (tokens/sec/user),35.76,0.00,1430.03,,,,,,0.00,,0.00,0.00,1430.03,210.90
Effective Total Throughput (tokens/sec),63.27,0.00,1430.03,,,,,,28.50,,28.72,28.72,1430.03,206.25
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,122.33,74.00,169.00,367.00,75.00,79.00,84.00,99.00,124.00,146.50,160.00,164.50,168.10,38.80
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.32,0.00,0.97,0.97,0.00,0.00,0.00,0.00,0.00,0.48,0.77,0.87,0.95,0.46
HTTP Connection Overhead (ms),0.47,0.00,1.42,1.42,0.00,0.00,0.00,0.00,0.00,0.71,1.14,1.28,1.39,0.67
HTTP Connection Reused (ratio),0.67,0.00,1.00,2.00,0.02,0.10,0.20,0.50,1.00,1.00,1.00,1.00,1.00,0.47
HTTP Data Received (KB),31.23,19.06,42.96,93.68,19.31,20.32,21.58,25.36,31.65,37.31,40.70,41.83,42.74,9.76
HTTP Data Sent (KB),0.90,0.21,1.47,2.71,0.23,0.29,0.37,0.62,1.02,1.25,1.38,1.43,1.46,0.52
HTTP DNS Lookup (ms),0.15,0.00,0.45,0.45,0.00,0.00,0.00,0.00,0.00,0.23,0.36,0.41,0.44,0.21
HTTP Duration (excl. conn) (ms),4407.33,2709.56,5996.92,13221.99,2745.68,2890.16,3070.75,3612.54,4515.51,5256.21,5700.64,5848.78,5967.29,1344.24
HTTP Receiving (ms),4254.19,2541.84,5895.34,12762.58,2577.51,2720.20,2898.55,3433.62,4325.40,5110.37,5581.35,5738.35,5863.94,1369.99
HTTP Sending (ms),0.54,0.14,1.31,1.63,0.14,0.14,0.15,0.16,0.18,0.75,1.08,1.19,1.28,0.54
HTTP Total Time (ms),4407.80,2709.56,5998.34,13223.41,2745.68,2890.16,3070.75,3612.54,4515.51,5256.92,5701.77,5850.05,5968.68,1344.80
HTTP Waiting (TTFB) (ms),152.59,100.27,189.93,457.78,101.61,107.00,113.73,133.93,167.59,178.76,185.46,187.69,189.48,38.11
Input Sequence Length (tokens),157.67,11.00,272.00,473.00,14.58,28.90,46.80,100.50,190.00,231.00,255.60,263.80,270.36,108.98
Inter Chunk Latency (ms),35.06,3.74,37.70,12762.49,33.83,34.29,34.51,34.86,35.27,35.66,36.18,36.55,37.22,2.91
Inter Token Latency (ms),35.03,34.82,35.17,105.08,34.83,34.85,34.87,34.96,35.09,35.13,35.15,35.16,35.16,0.15
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),122.33,74.00,169.00,367.00,75.00,79.00,84.00,99.00,124.00,146.50,160.00,164.50,168.10,38.80
Output Token Throughput Per User (tokens/sec/user),28.55,28.44,28.72,85.65,28.44,28.44,28.45,28.47,28.50,28.61,28.67,28.70,28.71,0.12
Prefill Throughput Per User (tokens/sec/user),890.17,108.05,1430.03,2670.51,128.54,210.49,312.93,620.24,1132.42,1281.23,1370.51,1400.27,1424.08,566.23
Reasoning Token Count (tokens),122.33,74.00,169.00,367.00,75.00,79.00,84.00,99.00,124.00,146.50,160.00,164.50,168.10,38.80
Request Latency (ms),4407.43,2709.62,5997.07,13222.28,2745.74,2890.22,3070.81,3612.60,4515.59,5256.33,5700.78,5848.92,5967.44,1344.28
Time to First Token (ms),153.26,101.80,190.21,459.79,103.12,108.40,115.00,134.79,167.78,178.99,185.72,187.96,189.76,37.52
Time to Second Token (ms),35.61,35.00,36.16,106.82,35.02,35.07,35.13,35.33,35.66,35.91,36.06,36.11,36.15,0.47
Tokens In Flight (tokens),201.41,0.00,396.00,,,,,,203.00,,357.00,376.00,391.00,113.03

Metric,Value
Benchmark Duration (sec),13.23
Input Token Throughput (tokens/sec),35.76
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),27.74
Request Count,3.00
Request Throughput (requests/sec),0.23
Total Input Sequence Length (tokens),473.00
Total Output Sequence Length (tokens),367.00
Total Reasoning Tokens (tokens),367.00
Total Token Throughput (tokens/sec),63.50
