Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),64.37,0.00,771.71,,,,,,66.74,,81.40,82.60,84.66,25.28
Active Decode Throughput Per User (tokens/sec/user),25.42,0.00,638.24,,,,,,25.92,,27.77,28.26,29.32,11.25
Active Prefill Throughput (tokens/sec),184.92,52.24,204.67,,,,,,204.67,,204.67,204.67,204.67,33.56
Active Prefill Throughput Per User (tokens/sec/user),67.18,52.24,76.50,,,,,,68.22,,68.22,68.22,68.22,1.84
Active Total Throughput (tokens/sec),68.62,25.47,204.67,,,,,,75.14,,75.14,75.14,204.67,27.43
Credit-to-Start Latency (ms),1.28,1.09,1.55,3.85,1.09,1.10,1.11,1.15,1.21,1.38,1.48,1.52,1.55,0.20
Decode Duration (ms),5684.81,4416.98,6594.90,17054.43,4449.49,4579.54,4742.10,5229.77,6042.55,6318.72,6484.43,6539.66,6583.85,924.41
E2E Output Token Throughput (tokens/sec/user),24.37,23.77,24.83,73.12,23.78,23.84,23.92,24.14,24.52,24.68,24.77,24.80,24.83,0.45
Effective Concurrency,2.59,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.65
Effective Decode Concurrency,2.50,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.76
Effective Decode Throughput (tokens/sec),62.86,0.00,771.71,,,,,,66.49,,81.40,82.60,84.66,26.81
Effective Decode Throughput Per User (tokens/sec/user),24.82,0.00,638.24,,,,,,25.87,,27.76,28.26,29.32,11.77
Effective Latency (CO-aware) (ms),5878.81,4628.89,6807.03,17636.43,4660.33,4786.05,4943.22,5414.70,6200.50,6503.77,6685.72,6746.38,6794.90,917.85
Effective Prefill Concurrency,0.08,0.00,3.00,,,,,,0.00,,0.00,0.00,3.00,0.48
Effective Prefill Throughput (tokens/sec),5.73,0.00,204.67,,,,,,0.00,,0.00,0.00,204.67,32.58
Effective Prefill Throughput Per User (tokens/sec/user),2.08,0.00,76.50,,,,,,0.00,,0.00,0.00,68.22,11.64
Effective Total Throughput (tokens/sec),68.59,0.00,204.67,,,,,,75.14,,75.14,75.14,204.67,27.46
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,143.67,110.00,169.00,431.00,110.84,114.20,118.40,131.00,152.00,160.50,165.60,167.30,168.66,24.80
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.07,0.90,1.23,3.22,0.91,0.92,0.94,0.99,1.08,1.16,1.20,1.22,1.23,0.13
HTTP Connection Overhead (ms),1.51,1.28,1.62,4.52,1.29,1.32,1.35,1.45,1.62,1.62,1.62,1.62,1.62,0.16
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),36.32,27.91,42.64,108.96,28.12,28.96,30.01,33.16,38.42,40.53,41.79,42.21,42.55,6.19
HTTP Data Sent (KB),0.23,0.21,0.25,0.68,0.21,0.21,0.21,0.22,0.22,0.24,0.25,0.25,0.25,0.02
HTTP DNS Lookup (ms),0.44,0.38,0.54,1.31,0.38,0.38,0.38,0.38,0.38,0.46,0.51,0.53,0.54,0.08
HTTP Duration (excl. conn) (ms),5877.28,4627.48,6805.18,17631.85,4658.91,4784.65,4941.82,5413.33,6199.19,6502.18,6683.98,6744.58,6793.06,917.72
HTTP Receiving (ms),5684.88,4417.05,6594.98,17054.65,4449.56,4579.61,4742.16,5229.83,6042.62,6318.80,6484.51,6539.74,6583.93,924.42
HTTP Sending (ms),1.58,1.37,1.85,4.75,1.37,1.38,1.40,1.45,1.54,1.69,1.78,1.82,1.84,0.20
HTTP Total Time (ms),5878.79,4628.76,6806.79,17636.37,4660.21,4785.97,4943.17,5414.79,6200.81,6503.80,6685.60,6746.20,6794.67,917.87
HTTP Waiting (TTFB) (ms),190.82,155.03,209.06,572.45,156.10,160.36,165.70,181.69,208.35,208.71,208.92,208.99,209.05,25.30
Input Sequence Length (tokens),13.00,11.00,16.00,39.00,11.02,11.10,11.20,11.50,12.00,14.00,15.20,15.60,15.92,2.16
Inter Chunk Latency (ms),39.85,1.57,92.51,17054.43,33.88,35.65,36.17,37.12,38.57,42.19,46.02,46.65,51.64,6.71
