Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),71.93,0.00,174.10,,,,,,80.43,,84.54,85.30,87.42,16.52
Active Decode Throughput Per User (tokens/sec/user),28.28,0.00,174.10,,,,,,27.81,,31.30,32.04,33.05,3.00
Active Prefill Throughput (tokens/sec),212.21,65.34,234.98,,,,,,234.98,,234.98,234.98,234.98,36.91
Active Prefill Throughput Per User (tokens/sec/user),77.74,65.34,84.82,,,,,,78.33,,78.33,78.33,78.33,0.97
Active Total Throughput (tokens/sec),73.15,28.28,234.98,,,,,,83.56,,83.56,83.56,83.56,22.28
Credit-to-Start Latency (ms),1.36,1.22,1.44,4.07,1.22,1.24,1.26,1.31,1.41,1.42,1.43,1.44,1.44,0.10
Decode Duration (ms),20494.74,16048.27,23870.94,61484.21,16158.60,16599.94,17151.62,18806.64,21565.00,22717.97,23409.75,23640.34,23824.82,3282.03
E2E Output Token Throughput (tokens/sec/user),27.67,26.98,28.16,83.01,27.00,27.07,27.16,27.42,27.86,28.01,28.10,28.13,28.16,0.50
Effective Concurrency,2.58,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.66
Effective Decode Concurrency,2.56,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.69
Effective Decode Throughput (tokens/sec),71.52,0.00,174.10,,,,,,80.39,,84.54,85.30,87.42,17.34
Effective Decode Throughput Per User (tokens/sec/user),28.12,0.00,174.10,,,,,,27.79,,31.30,32.01,33.05,3.68
Effective Latency (CO-aware) (ms),20662.97,16233.26,24005.59,61988.92,16343.60,16784.94,17336.62,18991.66,21750.07,22877.83,23554.49,23780.04,23960.48,3264.82
Effective Prefill Concurrency,0.02,0.00,3.00,,,,,,0.00,,0.00,0.00,0.00,0.24
Effective Prefill Throughput (tokens/sec),1.62,0.00,234.98,,,,,,0.00,,0.00,0.00,0.00,18.78
Effective Prefill Throughput Per User (tokens/sec/user),0.60,0.00,84.82,,,,,,0.00,,0.00,0.00,0.00,6.78
Effective Total Throughput (tokens/sec),73.14,0.00,234.98,,,,,,83.56,,83.56,83.56,83.56,22.30
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,573.33,438.00,676.00,1720.00,441.36,454.80,471.60,522.00,606.00,641.00,662.00,669.00,674.60,99.87
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.98,0.86,1.17,2.94,0.87,0.87,0.87,0.88,0.91,1.04,1.12,1.15,1.17,0.14
HTTP Connection Overhead (ms),1.41,1.24,1.59,4.23,1.24,1.26,1.27,1.32,1.40,1.49,1.55,1.57,1.59,0.14
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),144.89,110.84,170.76,434.66,111.69,115.07,119.29,131.95,153.05,161.91,167.22,168.99,170.41,25.13
HTTP Data Sent (KB),0.23,0.21,0.25,0.68,0.21,0.21,0.21,0.22,0.22,0.24,0.25,0.25,0.25,0.02
HTTP DNS Lookup (ms),0.43,0.38,0.49,1.28,0.38,0.38,0.38,0.40,0.41,0.45,0.48,0.48,0.49,0.05
HTTP Duration (excl. conn) (ms),20661.41,16231.85,24003.97,61984.24,16342.18,16783.51,17335.17,18990.14,21748.42,22876.19,23552.86,23778.41,23958.86,3264.72
HTTP Receiving (ms),20494.77,16048.30,23870.98,61484.31,16158.64,16599.98,17151.65,18806.67,21565.04,22718.01,23409.79,23640.38,23824.86,3282.04
HTTP Sending (ms),1.37,1.21,1.66,4.10,1.21,1.21,1.21,1.22,1.24,1.45,1.58,1.62,1.65,0.21
HTTP Total Time (ms),20662.82,16233.25,24005.21,61988.46,16343.59,16784.93,17336.60,18991.63,21750.01,22877.61,23554.17,23779.69,23960.10,3264.69
HTTP Waiting (TTFB) (ms),165.27,131.78,182.31,495.82,132.78,136.78,141.77,156.75,181.72,182.02,182.20,182.26,182.30,23.68
Input Sequence Length (tokens),13.00,11.00,16.00,39.00,11.02,11.10,11.20,11.50,12.00,14.00,15.20,15.60,15.92,2.16
Inter Chunk Latency (ms),35.81,5.74,50.48,61484.21,30.61,31.64,32.43,34.92,36.10,36.96,38.19,39.33,41.46,2.35
Inter Token Latency (ms),35.91,35.36,36.72,107.73,35.37,35.39,35.42,35.50,35.64,36.18,36.51,36.62,36.70,0.59
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),573.33,438.00,676.00,1720.00,441.36,454.80,471.60,522.00,606.00,641.00,662.00,669.00,674.60,99.87
Output Token Throughput Per User (tokens/sec/user),27.85,27.23,28.28,83.56,27.25,27.31,27.40,27.64,28.05,28.17,28.23,28.25,28.27,0.45
Prefill Throughput Per User (tokens/sec/user),78.33,65.34,87.07,234.98,65.68,67.06,68.78,73.96,82.57,84.82,86.17,86.62,86.98,9.36
Reasoning Token Count (tokens),573.33,438.00,676.00,1720.00,441.36,454.80,471.60,522.00,606.00,641.00,662.00,669.00,674.60,99.87
Request Latency (ms),20661.62,16232.04,24004.15,61984.85,16342.37,16783.70,17335.36,18990.35,21748.66,22876.41,23553.05,23778.60,23959.04,3264.73
