Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),81.73,0.00,181.91,,,,,,87.40,,107.11,112.74,120.56,20.96
Active Decode Throughput Per User (tokens/sec/user),55.44,0.00,160.01,,,,,,55.25,,66.72,71.83,78.93,9.25
Active Prefill Throughput (tokens/sec),2172.37,129.48,2929.06,,,,,,2929.06,,2929.06,2929.06,2929.06,1199.76
Active Prefill Throughput Per User (tokens/sec/user),2133.98,129.48,2929.06,,,,,,2929.06,,2929.06,2929.06,2929.06,1260.62
Active Total Throughput (tokens/sec),106.84,49.30,2978.36,,,,,,99.03,,99.03,110.65,270.42,264.58
Credit-to-Start Latency (ms),2.47,1.25,4.65,7.42,1.26,1.28,1.31,1.39,1.52,3.09,4.02,4.33,4.58,1.54
Decode Duration (ms),12997.88,12164.53,13691.87,38993.63,12183.98,12261.80,12359.07,12650.88,13137.23,13414.55,13580.94,13636.40,13680.78,631.27
E2E Output Token Throughput (tokens/sec/user),52.99,49.07,60.44,158.98,49.08,49.11,49.15,49.27,49.47,54.96,58.25,59.35,60.22,5.27
Effective Concurrency,1.54,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.50
Effective Decode Concurrency,1.52,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.51
Effective Decode Throughput (tokens/sec),81.44,0.00,181.91,,,,,,87.13,,107.11,112.74,120.56,21.48
Effective Decode Throughput Per User (tokens/sec/user),55.24,0.00,160.01,,,,,,55.17,,66.72,71.83,78.93,9.80
Effective Latency (CO-aware) (ms),13128.40,12250.92,13778.35,39385.20,12273.02,12361.42,12471.92,12803.43,13355.94,13567.14,13693.87,13736.11,13769.90,643.99
Effective Prefill Concurrency,0.01,0.00,2.00,,,,,,0.00,,0.00,0.00,1.00,0.15
Effective Prefill Throughput (tokens/sec),25.38,0.00,2929.06,,,,,,0.00,,0.00,0.00,270.42,267.02
Effective Prefill Throughput Per User (tokens/sec/user),24.93,0.00,2929.06,,,,,,0.00,,0.00,0.00,135.21,266.72
Effective Total Throughput (tokens/sec),106.82,0.00,2978.36,,,,,,99.03,,99.03,110.65,270.42,264.55
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,696.33,606.00,807.00,2089.00,607.40,613.00,620.00,641.00,676.00,741.50,780.80,793.90,804.38,83.31
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.73,0.00,1.26,2.19,0.02,0.09,0.19,0.47,0.93,1.10,1.20,1.23,1.26,0.53
HTTP Connection Overhead (ms),1.05,0.00,1.74,3.15,0.03,0.14,0.28,0.70,1.41,1.58,1.68,1.71,1.74,0.76
HTTP Connection Reused (ratio),0.33,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.50,0.80,0.90,0.98,0.47
HTTP Data Received (KB),178.72,155.49,207.12,536.15,155.85,157.30,159.10,164.52,173.55,190.33,200.40,203.76,206.44,21.39
HTTP Data Sent (KB),1.08,0.22,2.79,3.23,0.22,0.22,0.22,0.22,0.22,1.51,2.28,2.53,2.74,1.21
HTTP DNS Lookup (ms),0.32,0.00,0.48,0.96,0.01,0.05,0.10,0.24,0.48,0.48,0.48,0.48,0.48,0.23
HTTP Duration (excl. conn) (ms),13125.76,12249.49,13776.58,39377.29,12271.52,12359.66,12469.83,12800.35,13351.22,13563.90,13691.51,13734.05,13768.08,643.49
HTTP Receiving (ms),12997.93,12164.58,13691.93,38993.79,12184.03,12261.85,12359.12,12650.93,13137.28,13414.60,13581.00,13636.47,13680.84,631.28
HTTP Sending (ms),1.10,0.17,1.81,3.31,0.20,0.29,0.40,0.75,1.33,1.57,1.71,1.76,1.80,0.69
HTTP Total Time (ms),13126.81,12250.89,13778.33,39380.44,12272.90,12360.93,12470.96,12801.06,13351.22,13564.77,13692.91,13735.62,13769.78,643.44
HTTP Waiting (TTFB) (ms),126.73,82.85,213.77,380.19,82.86,82.92,82.99,83.21,83.58,148.67,187.73,200.75,211.16,61.55
Input Sequence Length (tokens),216.67,11.00,627.00,650.00,11.02,11.10,11.20,11.50,12.00,319.50,504.00,565.50,614.70,290.15
Inter Chunk Latency (ms),18.69,10.46,98.06,38993.63,12.67,14.03,15.21,16.73,18.85,20.72,21.62,22.16,24.29,3.51
Inter Token Latency (ms),18.90,16.30,20.28,56.69,16.38,16.68,17.06,18.20,20.11,20.20,20.25,20.27,20.28,1.84
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),696.33,606.00,807.00,2089.00,607.40,613.00,620.00,641.00,676.00,741.50,780.80,793.90,804.38,83.31
Output Token Throughput Per User (tokens/sec/user),53.46,49.30,61.35,160.39,49.31,49.34,49.39,49.52,49.73,55.54,59.03,60.19,61.12,5.58
Prefill Throughput Per User (tokens/sec/user),1066.49,129.48,2929.06,3199.48,129.71,130.62,131.77,135.21,140.95,1535.00,2371.43,2650.25,2873.29,1317.04
Reasoning Token Count (tokens),696.33,606.00,807.00,2089.00,607.40,613.00,620.00,641.00,676.00,741.50,780.80,793.90,804.38,83.31
Request Latency (ms),13125.93,12249.67,13776.83,39377.78,12271.70,12359.83,12469.99,12800.48,13351.29,13564.06,13691.72,13734.27,13768.31,643.50
Time to First Token (ms),128.05,84.96,214.06,384.16,84.96,84.98,84.99,85.05,85.14,149.60,188.28,201.17,211.48,60.82
Time to Second Token (ms),19.52,17.92,22.69,58.55,17.92,17.92,17.92,17.93,17.94,20.31,21.74,22.22,22.60,2.24
Tokens In Flight (tokens),870.87,0.00,1434.00,,,,,,927.00,,1317.00,1365.00,1418.00,372.25

Metric,Value
Benchmark Duration (sec),25.61
Input Token Throughput (tokens/sec),25.38
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),81.56
Request Count,3.00
Request Throughput (requests/sec),0.12
Total Input Sequence Length (tokens),650.00
Total Output Sequence Length (tokens),2089.00
Total Reasoning Tokens (tokens),2089.00
Total Token Throughput (tokens/sec),106.93
