Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),42.76,0.00,23079.42,,,,,,50.81,,54.84,55.57,56.95,47.88
Active Decode Throughput Per User (tokens/sec/user),27.26,0.00,14644.68,,,,,,27.25,,29.37,29.73,30.27,32.22
Active Prefill Throughput (tokens/sec),1283.78,98.30,2089.13,,,,,,2089.13,,2089.13,2089.13,2089.13,947.77
Active Prefill Throughput Per User (tokens/sec/user),1253.98,98.30,2089.13,,,,,,2089.13,,2089.13,2089.13,2089.13,982.40
Active Total Throughput (tokens/sec),55.52,26.23,2115.36,,,,,,52.31,,54.60,54.60,124.62,158.42
Credit-to-Start Latency (ms),1.73,1.20,2.73,5.19,1.20,1.20,1.21,1.23,1.26,2.00,2.44,2.59,2.71,0.71
Decode Duration (ms),22913.63,18861.31,25735.64,68740.88,18966.96,19389.57,19917.84,21502.62,24143.93,24939.78,25417.30,25576.47,25703.80,2938.18
E2E Output Token Throughput (tokens/sec/user),26.71,25.89,28.12,80.14,25.89,25.91,25.94,26.01,26.13,27.13,27.72,27.92,28.08,1.00
Effective Concurrency,1.60,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.49
Effective Decode Concurrency,1.58,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.50
Effective Decode Throughput (tokens/sec),42.62,0.00,23079.42,,,,,,50.81,,54.83,55.56,56.95,47.86
Effective Decode Throughput Per User (tokens/sec/user),27.18,0.00,14644.68,,,,,,27.24,,29.36,29.73,30.27,32.21
Effective Latency (CO-aware) (ms),23104.83,19045.44,25869.15,69314.48,19152.53,19580.89,20116.33,21722.66,24399.88,25134.52,25575.29,25722.22,25839.76,2932.42
Effective Prefill Concurrency,0.01,0.00,2.00,,,,,,0.00,,0.00,0.00,1.00,0.14
Effective Prefill Throughput (tokens/sec),12.89,0.00,2089.13,,,,,,0.00,,0.00,0.00,98.39,159.37
Effective Prefill Throughput Per User (tokens/sec/user),12.59,0.00,2089.13,,,,,,0.00,,0.00,0.00,98.35,159.11
Effective Total Throughput (tokens/sec),55.51,0.00,2115.36,,,,,,52.31,,54.60,54.60,124.62,158.42
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,618.00,493.00,685.00,1854.00,496.66,511.30,529.60,584.50,676.00,680.50,683.20,684.10,684.82,88.46
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.57,0.00,0.87,1.70,0.02,0.08,0.16,0.41,0.82,0.85,0.86,0.87,0.87,0.40
HTTP Connection Overhead (ms),0.81,0.00,1.23,2.44,0.02,0.12,0.24,0.60,1.21,1.22,1.22,1.23,1.23,0.57
HTTP Connection Reused (ratio),0.33,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.50,0.80,0.90,0.98,0.47
HTTP Data Received (KB),155.07,123.65,171.94,465.20,124.57,128.25,132.84,146.63,169.61,170.78,171.48,171.71,171.90,22.24
HTTP Data Sent (KB),0.92,0.20,2.34,2.77,0.20,0.20,0.21,0.21,0.23,1.28,1.92,2.13,2.30,1.00
HTTP DNS Lookup (ms),0.25,0.00,0.39,0.74,0.01,0.04,0.07,0.18,0.35,0.37,0.38,0.38,0.38,0.17
HTTP Duration (excl. conn) (ms),23102.95,19044.06,25867.70,69308.85,19151.12,19579.36,20114.67,21720.57,24397.08,25132.39,25573.58,25720.64,25838.29,2932.19
HTTP Receiving (ms),22913.68,18861.34,25735.73,68741.03,18966.99,19389.60,19917.86,21502.65,24143.97,24939.85,25417.38,25576.55,25703.89,2938.20
HTTP Sending (ms),0.94,0.26,1.30,2.83,0.28,0.36,0.46,0.76,1.26,1.28,1.29,1.30,1.30,0.48
HTTP Total Time (ms),23103.76,19045.27,25868.93,69311.29,19152.31,19580.45,20115.63,21721.18,24397.08,25133.01,25574.56,25721.75,25839.50,2932.02
HTTP Waiting (TTFB) (ms),188.33,130.67,252.86,565.00,131.69,135.75,140.83,156.07,181.46,217.16,238.58,245.72,251.43,50.12
Input Sequence Length (tokens),186.67,13.00,529.00,560.00,13.10,13.50,14.00,15.50,18.00,273.50,426.80,477.90,518.78,242.07
Inter Chunk Latency (ms),37.12,0.00,138.87,68740.88,32.84,33.79,34.36,35.55,37.18,38.50,39.36,40.16,42.17,4.64
Inter Token Latency (ms),37.24,35.25,38.34,111.71,35.30,35.53,35.82,36.69,38.13,38.23,38.29,38.32,38.33,1.41
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),618.33,493.00,686.00,1855.00,496.66,511.30,529.60,584.50,676.00,681.00,684.00,685.00,685.80,88.72
Output Token Count (tokens),618.33,493.00,686.00,1855.00,496.66,511.30,529.60,584.50,676.00,681.00,684.00,685.00,685.80,88.72
Output Token Throughput Per User (tokens/sec/user),26.89,26.09,28.37,80.68,26.09,26.10,26.11,26.16,26.23,27.30,27.94,28.16,28.33,1.05
Prefill Throughput Per User (tokens/sec/user),761.94,98.30,2089.13,2285.82,98.30,98.31,98.32,98.35,98.39,1093.76,1690.98,1890.05,2049.31,938.46
Request Latency (ms),23103.09,19044.25,25867.89,69309.28,19151.31,19579.54,20114.83,21720.70,24397.15,25132.52,25573.74,25720.81,25838.47,2932.17
Time to First Output Token (ms),189.47,132.25,253.22,568.40,133.26,137.32,142.39,157.59,182.94,218.08,239.16,246.19,251.81,49.60
Time to First Token (ms),189.47,132.25,253.22,568.40,133.26,137.32,142.39,157.59,182.94,218.08,239.16,246.19,251.81,49.60
Time to Second Token (ms),44.46,40.75,50.69,133.38,40.78,40.87,40.99,41.34,41.93,46.31,48.94,49.82,50.52,4.43
Tokens In Flight (tokens),806.11,0.00,1398.00,,,,,,866.00,,1195.00,1278.00,1374.00,343.94

Metric,Value
Benchmark Duration (sec),43.45
Input Token Throughput (tokens/sec),12.89
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),42.69
Request Count,3.00
Request Throughput (requests/sec),0.07
Total Input Sequence Length (tokens),560.00
Total Output Sequence Length (tokens),1855.00
Total Output Tokens (tokens),1855.00
Total Token Throughput (tokens/sec),55.58
