Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),36.52,0.00,90.62,,,,,,22.66,,64.67,66.14,67.31,18.78
Active Decode Throughput Per User (tokens/sec/user),21.84,0.00,45.77,,,,,,21.92,,22.72,22.90,23.17,0.68
Active Prefill Throughput (tokens/sec),214.92,78.26,235.64,,,,,,235.64,,235.64,235.64,235.64,34.67
Active Prefill Throughput Per User (tokens/sec/user),78.60,78.26,94.39,,,,,,78.55,,78.69,78.69,78.69,0.45
Active Total Throughput (tokens/sec),37.68,21.85,235.64,,,,,,21.85,,64.57,64.57,64.57,23.95
Credit-to-Start Latency (ms),1.38,1.21,1.49,4.13,1.22,1.23,1.26,1.32,1.43,1.46,1.48,1.48,1.49,0.12
Decode Duration (ms),17395.41,9097.92,30890.72,52186.24,9159.91,9407.89,9717.86,10647.76,12197.60,21544.16,27152.10,29021.41,30516.86,9626.16
E2E Output Token Throughput (tokens/sec/user),21.34,21.11,21.75,64.01,21.11,21.11,21.12,21.13,21.15,21.45,21.63,21.69,21.74,0.29
Effective Concurrency,1.70,0.00,3.00,,,,,,1.00,,3.00,3.00,3.00,0.90
Effective Decode Concurrency,1.68,0.00,3.00,,,,,,1.00,,3.00,3.00,3.00,0.90
Effective Decode Throughput (tokens/sec),36.35,0.00,90.62,,,,,,22.65,,64.67,66.14,67.31,18.90
Effective Decode Throughput Per User (tokens/sec/user),21.74,0.00,45.77,,,,,,21.92,,22.70,22.90,23.17,1.64
Effective Latency (CO-aware) (ms),17570.71,9239.69,31082.92,52712.13,9302.69,9554.67,9869.66,10814.60,12389.51,21736.22,27344.24,29213.58,30709.05,9640.72
Effective Prefill Concurrency,0.02,0.00,3.00,,,,,,0.00,,0.00,0.00,0.00,0.22
Effective Prefill Throughput (tokens/sec),1.32,0.00,235.64,,,,,,0.00,,0.00,0.00,0.00,17.00
Effective Prefill Throughput Per User (tokens/sec/user),0.48,0.00,94.39,,,,,,0.00,,0.00,0.00,0.00,6.14
Effective Total Throughput (tokens/sec),37.67,0.00,235.64,,,,,,21.85,,64.57,64.57,64.57,23.95
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,377.33,195.00,675.00,1132.00,196.34,201.70,208.40,228.50,262.00,468.50,592.40,633.70,666.74,212.25
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.02,0.91,1.17,3.06,0.91,0.92,0.92,0.94,0.98,1.07,1.13,1.15,1.17,0.11
HTTP Connection Overhead (ms),1.47,1.31,1.64,4.40,1.32,1.33,1.34,1.38,1.44,1.54,1.60,1.62,1.64,0.13
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
