Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),136.07,0.00,526.91,,,,,,135.73,,176.87,181.19,185.78,41.47
Active Decode Throughput Per User (tokens/sec/user),51.83,0.00,176.73,,,,,,48.13,,67.10,76.49,102.48,15.35
Active Prefill Throughput (tokens/sec),206.04,56.58,233.98,,,,,,233.98,,233.98,233.98,233.98,45.11
Active Prefill Throughput Per User (tokens/sec/user),74.85,56.58,77.99,,,,,,77.99,,77.99,77.99,77.99,5.07
Active Total Throughput (tokens/sec),143.53,50.36,233.98,,,,,,150.66,,150.66,233.98,233.98,33.36
Credit-to-Start Latency (ms),1.60,1.55,1.67,4.80,1.55,1.56,1.56,1.57,1.58,1.62,1.65,1.66,1.67,0.05
Decode Duration (ms),3055.27,2598.60,3395.29,9165.81,2610.07,2655.93,2713.26,2885.26,3171.91,3283.60,3350.62,3372.96,3390.83,335.54
E2E Output Token Throughput (tokens/sec/user),47.04,43.57,49.42,141.12,43.66,44.02,44.48,45.85,48.12,48.77,49.16,49.29,49.40,2.51
Effective Concurrency,2.75,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.53
Effective Decode Concurrency,2.56,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.83
Effective Decode Throughput (tokens/sec),129.02,0.00,526.91,,,,,,135.39,,176.87,181.19,185.78,50.40
Effective Decode Throughput Per User (tokens/sec/user),49.15,0.00,176.73,,,,,,48.12,,65.01,76.49,102.48,18.86
Effective Latency (CO-aware) (ms),3281.48,2847.67,3575.73,9844.43,2859.13,2905.00,2962.34,3134.35,3421.03,3498.38,3544.79,3560.26,3572.64,313.18
Effective Prefill Concurrency,0.19,0.00,3.00,,,,,,0.00,,0.00,2.00,3.00,0.70
Effective Prefill Throughput (tokens/sec),14.24,0.00,233.98,,,,,,0.00,,0.00,133.34,233.98,53.59
Effective Prefill Throughput Per User (tokens/sec/user),5.17,0.00,77.99,,,,,,0.00,,0.00,66.67,77.99,19.03
Effective Total Throughput (tokens/sec),143.26,0.00,233.98,,,,,,150.66,,150.66,183.70,233.98,33.89
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,54.00,44.00,62.00,162.00,44.24,45.20,46.40,50.00,56.00,59.00,60.80,61.40,61.88,7.48
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.48,1.39,1.56,4.44,1.39,1.40,1.41,1.44,1.48,1.52,1.55,1.55,1.56,0.07
HTTP Connection Overhead (ms),2.15,1.96,2.31,6.45,1.97,1.98,2.00,2.07,2.17,2.24,2.28,2.30,2.31,0.14
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),15.83,12.91,18.12,47.48,12.98,13.27,13.62,14.68,16.45,17.28,17.78,17.95,18.08,2.17
HTTP Data Sent (KB),0.24,0.23,0.25,0.73,0.23,0.23,0.23,0.24,0.25,0.25,0.25,0.25,0.25,0.01
HTTP DNS Lookup (ms),0.67,0.57,0.75,2.01,0.57,0.58,0.59,0.63,0.69,0.72,0.74,0.74,0.75,0.08
HTTP Duration (excl. conn) (ms),3279.63,2845.85,3573.91,9838.90,2857.32,2903.18,2960.51,3132.49,3419.13,3496.52,3542.96,3558.44,3570.82,313.17
HTTP Receiving (ms),3055.33,2598.64,3395.38,9165.98,2610.10,2655.97,2713.30,2885.30,3171.96,3283.67,3350.70,3373.04,3390.91,335.56
HTTP Sending (ms),2.02,1.94,2.09,6.05,1.94,1.95,1.96,1.98,2.03,2.06,2.07,2.08,2.08,0.06
HTTP Total Time (ms),3281.78,2848.02,3575.88,9845.34,2859.49,2905.37,2962.71,3134.73,3421.44,3498.66,3544.99,3560.43,3572.79,313.13
HTTP Waiting (TTFB) (ms),222.29,176.60,245.19,666.86,177.97,183.44,190.29,210.84,245.08,245.13,245.16,245.17,245.18,32.31
Input Sequence Length (tokens),17.00,14.00,19.00,51.00,14.08,14.40,14.80,16.00,18.00,18.50,18.80,18.90,18.98,2.16
Inter Chunk Latency (ms),57.65,16.49,167.25,9165.81,16.58,36.02,42.19,48.12,58.81,64.97,74.73,77.16,86.15,15.58
Inter Token Latency (ms),19.95,18.88,21.13,59.86,18.90,18.98,19.08,19.37,19.86,20.49,20.87,21.00,21.10,0.92
