Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),51.55,0.00,220.16,,,,,,33.01,,87.11,90.20,93.98,24.65
Active Decode Throughput Per User (tokens/sec/user),30.82,0.00,220.16,,,,,,31.33,,32.91,33.36,33.83,5.98
Active Prefill Throughput (tokens/sec),205.98,55.27,237.84,,,,,,237.84,,237.84,237.84,237.84,53.68
Active Prefill Throughput Per User (tokens/sec/user),73.69,55.27,122.26,,,,,,79.28,,79.28,79.28,79.28,9.44
Active Total Throughput (tokens/sec),57.51,30.82,237.84,,,,,,30.82,,87.80,87.80,237.84,40.08
Credit-to-Start Latency (ms),1.45,1.36,1.53,4.34,1.36,1.37,1.37,1.40,1.45,1.49,1.51,1.52,1.53,0.07
Decode Duration (ms),3137.61,1700.13,5451.40,9412.84,1711.36,1756.25,1812.37,1980.72,2261.31,3856.35,4813.38,5132.39,5387.60,1652.05
E2E Output Token Throughput (tokens/sec/user),27.60,25.80,30.19,82.81,25.82,25.90,26.01,26.31,26.83,28.51,29.51,29.85,30.12,1.87
Effective Concurrency,1.78,0.00,3.00,,,,,,1.00,,3.00,3.00,3.00,0.92
Effective Decode Concurrency,1.68,0.00,3.00,,,,,,1.00,,3.00,3.00,3.00,0.94
Effective Decode Throughput (tokens/sec),50.16,0.00,220.16,,,,,,32.94,,87.11,90.20,93.98,25.70
Effective Decode Throughput Per User (tokens/sec/user),29.99,0.00,220.16,,,,,,31.29,,32.91,33.36,33.83,7.73
Effective Latency (CO-aware) (ms),3320.80,1900.53,5600.15,9962.40,1911.75,1956.64,2012.76,2181.12,2461.72,4030.94,4972.47,5286.31,5537.38,1627.95
Effective Prefill Concurrency,0.10,0.00,3.00,,,,,,0.00,,0.00,0.00,3.00,0.51
Effective Prefill Throughput (tokens/sec),7.32,0.00,237.84,,,,,,0.00,,0.00,0.00,237.84,39.45
Effective Prefill Throughput Per User (tokens/sec/user),2.62,0.00,122.26,,,,,,0.00,,0.00,0.00,79.28,13.76
Effective Total Throughput (tokens/sec),57.48,0.00,237.84,,,,,,30.82,,87.80,87.80,237.84,40.09
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,94.67,49.00,169.00,284.00,49.34,50.70,52.40,57.50,66.00,117.50,148.40,158.70,166.94,53.02
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.17,0.96,1.30,3.51,0.97,0.99,1.02,1.10,1.24,1.27,1.29,1.30,1.30,0.15
HTTP Connection Overhead (ms),1.65,1.42,1.79,4.96,1.43,1.45,1.49,1.58,1.75,1.77,1.78,1.79,1.79,0.17
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),24.06,12.61,42.72,72.17,12.69,13.03,13.45,14.73,16.84,29.78,37.54,40.13,42.20,13.31
HTTP Data Sent (KB),0.21,0.20,0.24,0.63,0.20,0.20,0.20,0.20,0.20,0.22,0.23,0.23,0.23,0.02
