Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),158.17,16.76,1920.82,,,,,,174.62,,189.03,191.99,200.93,41.90
Active Decode Throughput Per User (tokens/sec/user),21.30,6.20,1920.82,,,,,,22.30,,23.94,24.41,25.39,7.64
Active Prefill Throughput (tokens/sec),1084.36,38.15,2812.98,,,,,,1014.45,,2226.50,2569.64,2812.98,788.87
Active Prefill Throughput Per User (tokens/sec/user),996.59,38.15,2812.98,,,,,,938.28,,2226.50,2569.64,2812.98,768.90
Active Total Throughput (tokens/sec),352.85,23.43,2962.63,,,,,,171.06,,1083.62,1715.30,2717.06,530.28
Credit-to-Start Latency (ms),3.56,0.63,21.81,177.89,0.64,0.70,0.79,0.97,1.19,1.87,12.13,17.38,21.74,5.57
Decode Duration (ms),6137.24,1214.38,11690.46,306862.20,1660.87,2985.86,3724.77,4892.08,6046.55,7300.80,8619.41,9266.16,11438.74,2041.14
E2E Output Token Throughput (tokens/sec/user),20.84,19.46,22.34,1041.91,19.64,19.91,20.09,20.38,20.97,21.24,21.48,21.52,22.02,0.58
Effective Concurrency,7.62,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,1.34
Effective Decode Concurrency,7.39,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,1.45
Effective Decode Throughput (tokens/sec),157.55,0.00,1920.82,,,,,,174.53,,189.03,191.99,200.93,42.97
Effective Decode Throughput Per User (tokens/sec/user),21.22,0.00,1920.82,,,,,,22.29,,23.94,24.41,25.39,7.74
Effective Latency (CO-aware) (ms),6333.93,1433.30,11880.68,316696.40,1879.95,3182.78,3939.57,5073.55,6268.42,7537.76,8792.86,9455.86,11620.74,2036.59
Effective Prefill Concurrency,0.23,0.00,8.00,,,,,,0.00,,1.00,1.00,2.00,0.69
Effective Prefill Throughput (tokens/sec),195.25,0.00,2812.98,,,,,,0.00,,934.32,1585.47,2569.64,534.46
Effective Prefill Throughput Per User (tokens/sec/user),179.45,0.00,2812.98,,,,,,0.00,,884.07,1455.46,2569.64,503.08
Effective Total Throughput (tokens/sec),352.80,0.00,2962.63,,,,,,171.06,,1083.62,1715.30,2717.06,530.26
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,131.82,29.00,249.00,6591.00,38.80,67.40,84.10,104.25,127.50,157.25,178.80,195.10,245.08,42.38
