Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),30.97,0.00,235.96,,,,,,30.44,,32.75,33.33,33.91,6.53
Active Decode Throughput Per User (tokens/sec/user),30.97,0.00,235.96,,,,,,30.44,,32.75,33.33,33.91,6.53
Active Prefill Throughput (tokens/sec),1073.07,113.45,1496.54,,,,,,1172.26,,1496.54,1496.54,1496.54,529.27
Active Prefill Throughput Per User (tokens/sec/user),1073.07,113.45,1496.54,,,,,,1172.26,,1496.54,1496.54,1496.54,529.27
Active Total Throughput (tokens/sec),68.65,30.39,1496.54,,,,,,30.46,,32.07,32.07,1496.54,219.02
Credit-to-Start Latency (ms),0.91,0.66,1.36,2.74,0.66,0.67,0.67,0.69,0.72,1.04,1.23,1.30,1.35,0.32
Decode Duration (ms),3917.34,2401.91,5514.63,11752.02,2430.59,2545.27,2688.63,3118.69,3835.47,4675.05,5178.80,5346.72,5481.05,1272.08
E2E Output Token Throughput (tokens/sec/user),29.95,28.86,30.87,89.84,28.89,28.99,29.11,29.49,30.12,30.49,30.72,30.79,30.85,0.83
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.96,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.19
Effective Decode Throughput (tokens/sec),29.84,0.00,235.96,,,,,,30.40,,32.71,33.31,33.91,8.66
Effective Decode Throughput Per User (tokens/sec/user),29.84,0.00,235.96,,,,,,30.40,,32.71,33.31,33.91,8.66
Effective Latency (CO-aware) (ms),4065.18,2564.66,5612.95,12195.55,2593.72,2709.98,2855.31,3291.30,4017.94,4815.45,5293.95,5453.45,5581.05,1244.91
Effective Prefill Concurrency,0.04,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.19
Effective Prefill Throughput (tokens/sec),38.77,0.00,1496.54,,,,,,0.00,,0.00,0.00,1496.54,224.10
Effective Prefill Throughput Per User (tokens/sec/user),38.77,0.00,1496.54,,,,,,0.00,,0.00,0.00,1496.54,224.10
Effective Total Throughput (tokens/sec),68.61,0.00,1496.54,,,,,,30.46,,32.07,32.07,1496.54,218.96
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,122.33,74.00,169.00,367.00,75.00,79.00,84.00,99.00,124.00,146.50,160.00,164.50,168.10,38.80
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.32,0.00,0.95,0.95,0.00,0.00,0.00,0.00,0.00,0.47,0.76,0.85,0.93,0.45
HTTP Connection Overhead (ms),0.47,0.00,1.40,1.40,0.00,0.00,0.00,0.00,0.00,0.70,1.12,1.26,1.37,0.66
HTTP Connection Reused (ratio),0.67,0.00,1.00,2.00,0.02,0.10,0.20,0.50,1.00,1.00,1.00,1.00,1.00,0.47
HTTP Data Received (KB),31.23,19.04,43.01,93.70,19.30,20.30,21.56,25.35,31.65,37.33,40.74,41.87,42.78,9.79
HTTP Data Sent (KB),0.93,0.21,1.50,2.78,0.23,0.30,0.38,0.64,1.07,1.29,1.42,1.46,1.49,0.54
HTTP DNS Lookup (ms),0.15,0.00,0.45,0.45,0.00,0.00,0.00,0.00,0.00,0.23,0.36,0.41,0.44,0.21
HTTP Duration (excl. conn) (ms),4064.15,2563.92,5611.38,12192.46,2592.99,2709.24,2854.57,3290.54,4017.16,4814.27,5292.54,5451.96,5579.50,1244.56
HTTP Receiving (ms),3917.37,2401.92,5514.70,11752.10,2430.59,2545.27,2688.63,3118.70,3835.48,4675.09,5178.86,5346.78,5481.12,1272.11
HTTP Sending (ms),0.57,0.14,1.34,1.70,0.14,0.15,0.16,0.18,0.22,0.78,1.12,1.23,1.32,0.55
HTTP Total Time (ms),4064.62,2563.92,5612.78,12193.86,2592.99,2709.24,2854.57,3290.54,4017.16,4814.97,5293.66,5453.22,5580.87,1245.14
HTTP Waiting (TTFB) (ms),146.22,95.34,181.54,438.66,96.67,101.98,108.62,128.56,161.78,171.66,177.59,179.57,181.15,36.87
Input Sequence Length (tokens),157.67,11.00,272.00,473.00,14.58,28.90,46.80,100.50,190.00,231.00,255.60,263.80,270.36,108.98
Inter Chunk Latency (ms),32.29,4.24,37.35,11752.02,28.23,29.87,30.41,31.89,32.83,33.27,33.86,34.25,35.15,2.85
Inter Token Latency (ms),32.30,31.18,32.90,96.91,31.22,31.35,31.51,32.00,32.83,32.86,32.89,32.90,32.90,0.79
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),122.33,74.00,169.00,367.00,75.00,79.00,84.00,99.00,124.00,146.50,160.00,164.50,168.10,38.80
Output Token Throughput Per User (tokens/sec/user),30.98,30.39,32.07,92.93,30.39,30.40,30.41,30.43,30.46,31.27,31.75,31.91,32.04,0.77
Prefill Throughput Per User (tokens/sec/user),927.42,113.45,1496.54,2782.25,134.62,219.33,325.21,642.86,1172.26,1334.40,1431.69,1464.11,1490.06,590.59
Reasoning Token Count (tokens),122.33,74.00,169.00,367.00,75.00,79.00,84.00,99.00,124.00,146.50,160.00,164.50,168.10,38.80
Request Latency (ms),4064.27,2563.99,5611.59,12192.81,2593.06,2709.32,2854.64,3290.61,4017.23,4814.41,5292.72,5452.16,5579.71,1244.62
Time to First Token (ms),146.93,96.96,181.75,440.79,98.26,103.47,109.98,129.52,162.08,171.92,177.82,179.79,181.36,36.24
Time to Second Token (ms),33.88,32.53,34.83,101.65,32.57,32.71,32.88,33.41,34.28,34.56,34.72,34.78,34.82,0.98
Tokens In Flight (tokens),198.84,0.00,396.00,,,,,,200.00,,355.00,375.00,391.00,112.01

Metric,Value
Benchmark Duration (sec),12.20
Input Token Throughput (tokens/sec),38.77
