Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),26.17,0.00,607.67,,,,,,25.83,,27.45,27.85,28.58,9.12
Active Decode Throughput Per User (tokens/sec/user),26.17,0.00,607.67,,,,,,25.83,,27.45,27.85,28.58,9.12
Active Prefill Throughput (tokens/sec),943.85,127.41,1397.18,,,,,,1066.90,,1397.18,1397.18,1397.18,509.14
Active Prefill Throughput Per User (tokens/sec/user),943.85,127.41,1397.18,,,,,,1066.90,,1397.18,1397.18,1397.18,509.14
Active Total Throughput (tokens/sec),60.16,25.91,1397.18,,,,,,26.34,,26.44,26.44,1397.18,199.10
Credit-to-Start Latency (ms),0.94,0.29,1.74,2.81,0.30,0.34,0.39,0.53,0.78,1.26,1.55,1.65,1.72,0.60
Decode Duration (ms),4636.22,2771.72,6485.04,13908.67,2809.33,2959.74,3147.76,3711.81,4651.91,5568.47,6118.41,6301.72,6448.37,1515.99
E2E Output Token Throughput (tokens/sec/user),25.34,24.98,25.54,76.02,24.99,25.03,25.08,25.24,25.50,25.52,25.54,25.54,25.54,0.26
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.96,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.19
Effective Decode Throughput (tokens/sec),25.19,0.00,607.67,,,,,,25.80,,27.45,27.81,28.58,10.24
Effective Decode Throughput Per User (tokens/sec/user),25.19,0.00,607.67,,,,,,25.80,,27.45,27.81,28.58,10.24
Effective Latency (CO-aware) (ms),4815.51,2963.71,6628.06,14446.52,3001.53,3152.81,3341.92,3909.23,4854.74,5741.40,6273.40,6450.73,6592.60,1496.22
Effective Prefill Concurrency,0.04,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.19
Effective Prefill Throughput (tokens/sec),34.95,0.00,1397.18,,,,,,0.00,,0.00,0.00,1397.18,203.37
Effective Prefill Throughput Per User (tokens/sec/user),34.95,0.00,1397.18,,,,,,0.00,,0.00,0.00,1397.18,203.37
Effective Total Throughput (tokens/sec),60.14,0.00,1397.18,,,,,,26.34,,26.44,26.44,1397.18,199.06
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,122.33,74.00,169.00,367.00,75.00,79.00,84.00,99.00,124.00,146.50,160.00,164.50,168.10,38.80
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.46,0.00,1.39,1.39,0.00,0.00,0.00,0.00,0.00,0.70,1.11,1.25,1.37,0.66
HTTP Connection Overhead (ms),0.64,0.00,1.91,1.91,0.00,0.00,0.00,0.00,0.00,0.95,1.53,1.72,1.87,0.90
HTTP Connection Reused (ratio),0.67,0.00,1.00,2.00,0.02,0.10,0.20,0.50,1.00,1.00,1.00,1.00,1.00,0.47
HTTP Data Received (KB),31.01,18.89,42.71,93.03,19.14,20.14,21.40,25.16,31.42,37.07,40.45,41.58,42.49,9.73
HTTP Data Sent (KB),0.97,0.24,1.53,2.90,0.25,0.32,0.41,0.68,1.13,1.33,1.45,1.49,1.52,0.54
HTTP DNS Lookup (ms),0.17,0.00,0.52,0.52,0.00,0.00,0.00,0.00,0.00,0.26,0.41,0.47,0.51,0.24
HTTP Duration (excl. conn) (ms),4814.44,2962.84,6626.08,14443.32,3000.67,3152.00,3341.16,3908.62,4854.40,5740.24,6271.74,6448.91,6590.64,1495.78
HTTP Receiving (ms),4636.24,2771.73,6485.08,13908.72,2809.33,2959.75,3147.77,3711.82,4651.92,5568.50,6118.44,6301.76,6448.41,1516.01
HTTP Sending (ms),0.76,0.10,1.95,2.28,0.11,0.11,0.13,0.16,0.23,1.09,1.61,1.78,1.92,0.84
HTTP Total Time (ms),4815.08,2962.84,6627.99,14445.23,3000.67,3152.00,3341.16,3908.62,4854.40,5741.19,6273.27,6450.63,6592.51,1496.55
HTTP Waiting (TTFB) (ms),177.44,139.05,202.38,532.32,140.09,144.23,149.42,164.97,190.89,196.64,200.08,201.23,202.15,27.55
Input Sequence Length (tokens),168.33,18.00,283.00,505.00,21.72,36.60,55.20,111.00,204.00,243.50,267.20,275.10,281.42,111.09
Inter Chunk Latency (ms),38.21,1.65,75.68,13908.67,22.62,35.71,36.30,37.38,38.61,39.56,40.23,41.04,42.53,4.42
Inter Token Latency (ms),38.13,37.82,38.60,114.39,37.82,37.84,37.85,37.89,37.97,38.29,38.47,38.54,38.59,0.34
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),122.33,74.00,169.00,367.00,75.00,79.00,84.00,99.00,124.00,146.50,160.00,164.50,168.10,38.80
Output Token Count (tokens),122.33,74.00,169.00,367.00,75.00,79.00,84.00,99.00,124.00,146.50,160.00,164.50,168.10,38.80
Output Token Throughput Per User (tokens/sec/user),26.23,25.91,26.44,78.68,25.91,25.95,25.99,26.12,26.34,26.39,26.42,26.43,26.44,0.23
Prefill Throughput Per User (tokens/sec/user),863.83,127.41,1397.18,2591.48,146.19,221.35,315.30,597.15,1066.90,1232.04,1331.12,1364.15,1390.57,537.90
Request Latency (ms),4814.57,2962.93,6626.32,14443.71,3000.76,3152.08,3341.24,3908.69,4854.46,5740.39,6271.95,6449.13,6590.88,1495.84
Time to First Output Token (ms),178.35,141.28,202.55,535.04,142.28,146.27,151.27,166.24,191.21,196.88,200.28,201.42,202.32,26.61
Time to First Token (ms),178.35,141.28,202.55,535.04,142.28,146.27,151.27,166.24,191.21,196.88,200.28,201.42,202.32,26.61
Time to Second Token (ms),38.97,36.74,41.03,116.91,36.78,36.98,37.22,37.94,39.15,40.09,40.65,40.84,40.99,1.76
Tokens In Flight (tokens),209.33,0.00,407.00,,,,,,215.00,,368.00,387.00,402.00,115.22

Metric,Value
Benchmark Duration (sec),14.45
Input Token Throughput (tokens/sec),34.95
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),25.40
Request Count,3.00
Request Throughput (requests/sec),0.21
Total Input Sequence Length (tokens),505.00
Total Output Sequence Length (tokens),367.00
Total Output Tokens (tokens),367.00
