Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),37.32,0.00,91.26,,,,,,22.90,,66.35,66.84,67.77,19.45
Active Decode Throughput Per User (tokens/sec/user),22.32,0.00,46.35,,,,,,22.30,,22.96,23.09,23.41,0.50
Active Prefill Throughput (tokens/sec),215.58,83.91,236.50,,,,,,236.50,,236.50,236.50,236.50,36.36
Active Prefill Throughput Per User (tokens/sec/user),78.20,70.88,94.73,,,,,,78.83,,78.83,78.83,78.83,1.13
Active Total Throughput (tokens/sec),38.49,22.33,236.50,,,,,,22.33,,66.31,66.31,66.31,24.48
Credit-to-Start Latency (ms),1.39,1.28,1.61,4.18,1.28,1.28,1.28,1.29,1.29,1.45,1.55,1.58,1.60,0.15
Decode Duration (ms),16972.96,8832.12,30231.34,50918.87,8892.59,9134.45,9436.78,10343.76,11855.40,21043.37,26556.16,28393.75,29863.83,9455.99
E2E Output Token Throughput (tokens/sec/user),21.89,21.61,22.22,65.67,21.62,21.64,21.66,21.72,21.84,22.03,22.14,22.18,22.21,0.25
Effective Concurrency,1.69,0.00,3.00,,,,,,1.00,,3.00,3.00,3.00,0.90
Effective Decode Concurrency,1.67,0.00,3.00,,,,,,1.00,,3.00,3.00,3.00,0.90
Effective Decode Throughput (tokens/sec),37.14,0.00,91.26,,,,,,22.89,,66.35,66.84,67.77,19.57
Effective Decode Throughput Per User (tokens/sec/user),22.21,0.00,46.35,,,,,,22.30,,22.96,23.09,23.41,1.63
Effective Latency (CO-aware) (ms),17148.73,9023.51,30422.97,51446.19,9083.04,9321.13,9618.75,10511.61,11999.71,21211.34,26738.32,28580.64,30054.50,9464.62
Effective Prefill Concurrency,0.02,0.00,3.00,,,,,,0.00,,0.00,0.00,0.00,0.22
Effective Prefill Throughput (tokens/sec),1.35,0.00,236.50,,,,,,0.00,,0.00,0.00,0.00,17.23
Effective Prefill Throughput Per User (tokens/sec/user),0.49,0.00,94.73,,,,,,0.00,,0.00,0.00,0.00,6.16
Effective Total Throughput (tokens/sec),38.49,0.00,236.50,,,,,,22.33,,66.31,66.31,66.31,24.48
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,377.33,195.00,675.00,1132.00,196.34,201.70,208.40,228.50,262.00,468.50,592.40,633.70,666.74,212.25
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.33,1.25,1.42,4.00,1.25,1.26,1.27,1.29,1.34,1.38,1.40,1.41,1.41,0.07
HTTP Connection Overhead (ms),1.85,1.75,2.03,5.56,1.75,1.76,1.76,1.77,1.78,1.90,1.98,2.00,2.02,0.12
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),96.30,49.98,172.06,288.90,50.32,51.67,53.35,58.42,66.86,119.46,151.02,161.54,169.96,54.01
HTTP Data Sent (KB),0.21,0.20,0.24,0.64,0.20,0.20,0.20,0.20,0.20,0.22,0.23,0.24,0.24,0.02
HTTP DNS Lookup (ms),0.52,0.44,0.61,1.56,0.44,0.45,0.45,0.47,0.50,0.56,0.59,0.60,0.61,0.07
