Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),68.10,0.00,162.54,,,,,,66.44,,79.27,81.28,85.50,7.65
Active Decode Throughput Per User (tokens/sec/user),68.10,0.00,162.54,,,,,,66.44,,79.27,81.28,85.50,7.65
Active Prefill Throughput (tokens/sec),920.82,194.19,1917.33,,,,,,237.92,,1917.33,1917.33,1917.33,837.41
Active Prefill Throughput Per User (tokens/sec/user),920.82,194.19,1917.33,,,,,,237.92,,1917.33,1917.33,1917.33,837.41
Active Total Throughput (tokens/sec),105.22,67.74,1917.33,,,,,,68.03,,69.06,69.06,1917.33,246.58
Credit-to-Start Latency (ms),1.09,0.77,1.42,3.26,0.78,0.80,0.83,0.92,1.07,1.25,1.35,1.39,1.42,0.27
Decode Duration (ms),1781.70,1057.06,2480.00,5345.10,1072.08,1132.16,1207.25,1432.55,1808.04,2144.02,2345.61,2412.80,2466.56,581.21
E2E Output Token Throughput (tokens/sec/user),65.37,63.92,66.35,196.10,63.96,64.11,64.30,64.87,65.83,66.09,66.25,66.30,66.34,1.05
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.04
Effective Decode Concurrency,0.96,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.21
Effective Decode Throughput (tokens/sec),65.05,0.00,162.54,,,,,,66.13,,79.11,81.22,85.44,15.94
Effective Decode Throughput Per User (tokens/sec/user),65.05,0.00,162.54,,,,,,66.13,,79.11,81.22,85.44,15.94
Effective Latency (CO-aware) (ms),1863.87,1158.49,2548.37,5591.62,1173.01,1231.12,1303.74,1521.63,1884.76,2216.57,2415.65,2482.01,2535.10,567.61
Effective Prefill Concurrency,0.04,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.20
Effective Prefill Throughput (tokens/sec),40.03,0.00,1917.33,,,,,,0.00,,0.00,0.00,1917.33,256.41
Effective Prefill Throughput Per User (tokens/sec/user),40.03,0.00,1917.33,,,,,,0.00,,0.00,0.00,1917.33,256.41
Effective Total Throughput (tokens/sec),105.08,0.00,1917.33,,,,,,68.03,,69.06,69.06,1917.33,246.45
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,122.33,74.00,169.00,367.00,75.00,79.00,84.00,99.00,124.00,146.50,160.00,164.50,168.10,38.80
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.30,0.00,0.91,0.91,0.00,0.00,0.00,0.00,0.00,0.46,0.73,0.82,0.90,0.43
HTTP Connection Overhead (ms),0.46,0.00,1.38,1.38,0.00,0.00,0.00,0.00,0.00,0.69,1.10,1.24,1.35,0.65
HTTP Connection Reused (ratio),0.67,0.00,1.00,2.00,0.02,0.10,0.20,0.50,1.00,1.00,1.00,1.00,1.00,0.47
HTTP Data Received (KB),31.71,19.30,43.67,95.14,19.56,20.59,21.88,25.73,32.16,37.92,41.37,42.52,43.44,9.95
HTTP Data Sent (KB),0.49,0.21,1.04,1.47,0.21,0.21,0.21,0.22,0.23,0.63,0.87,0.95,1.02,0.39
HTTP DNS Lookup (ms),0.15,0.00,0.46,0.46,0.00,0.00,0.00,0.00,0.00,0.23,0.37,0.42,0.45,0.22
HTTP Duration (excl. conn) (ms),1862.68,1157.64,2546.76,5588.04,1172.16,1230.24,1302.84,1520.64,1883.64,2215.20,2414.13,2480.44,2533.49,567.30
HTTP Receiving (ms),1781.73,1057.06,2480.07,5345.18,1072.08,1132.16,1207.26,1432.56,1808.05,2144.06,2345.66,2412.87,2466.63,581.24
HTTP Sending (ms),0.55,0.10,1.31,1.64,0.10,0.11,0.12,0.16,0.23,0.77,1.10,1.20,1.29,0.54
HTTP Total Time (ms),1863.14,1157.64,2548.13,5589.42,1172.16,1230.24,1302.84,1520.64,1883.64,2215.89,2415.24,2481.68,2534.84,567.85
HTTP Waiting (TTFB) (ms),80.41,65.38,100.35,241.23,65.58,66.39,67.40,70.44,75.50,87.92,95.38,97.87,99.85,14.69
Input Sequence Length (tokens),74.67,13.00,193.00,224.00,13.10,13.50,14.00,15.50,18.00,105.50,158.00,175.50,189.50,83.70
Inter Chunk Latency (ms),14.68,10.03,19.57,5345.10,11.63,12.27,12.55,13.22,14.87,15.95,16.65,17.12,17.86,1.62
Inter Token Latency (ms),14.65,14.48,14.76,43.94,14.48,14.50,14.52,14.59,14.70,14.73,14.75,14.76,14.76,0.12
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),122.33,74.00,169.00,367.00,75.00,79.00,84.00,99.00,124.00,146.50,160.00,164.50,168.10,38.80
Output Token Throughput Per User (tokens/sec/user),68.28,67.74,69.06,204.83,67.75,67.77,67.80,67.89,68.03,68.54,68.85,68.96,69.04,0.57
Prefill Throughput Per User (tokens/sec/user),783.15,194.19,1917.33,2349.44,195.06,198.56,202.93,216.05,237.92,1077.63,1581.45,1749.39,1883.75,802.19
Reasoning Token Count (tokens),122.33,74.00,169.00,367.00,75.00,79.00,84.00,99.00,124.00,146.50,160.00,164.50,168.10,38.80
Request Latency (ms),1862.79,1157.72,2546.95,5588.36,1172.24,1230.32,1302.91,1520.71,1883.70,2215.32,2414.30,2480.62,2533.68,567.34
Time to First Token (ms),81.09,66.95,100.66,243.26,67.12,67.82,68.69,71.30,75.65,88.16,95.66,98.16,100.16,14.29
Time to Second Token (ms),14.80,12.76,16.79,44.41,12.80,12.97,13.18,13.81,14.86,15.83,16.41,16.60,16.76,1.65
Tokens In Flight (tokens),116.71,0.00,267.00,,,,,,106.00,,229.00,246.00,262.00,70.47

Metric,Value
Benchmark Duration (sec),5.59
Input Token Throughput (tokens/sec),40.03
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),65.59
Request Count,3.00
Request Throughput (requests/sec),0.54
Total Input Sequence Length (tokens),224.00
Total Output Sequence Length (tokens),367.00
Total Reasoning Tokens (tokens),367.00
Total Token Throughput (tokens/sec),105.62
