Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),23.45,0.00,2887.23,,,,,,23.61,,24.63,24.78,25.24,13.57
Active Decode Throughput Per User (tokens/sec/user),23.45,0.00,2887.23,,,,,,23.61,,24.63,24.78,25.24,13.57
Active Prefill Throughput (tokens/sec),77.84,5.14,902.30,,,,,,5.14,,132.46,902.30,902.30,235.17
Active Prefill Throughput Per User (tokens/sec/user),77.84,5.14,902.30,,,,,,5.14,,132.46,902.30,902.30,235.17
Active Total Throughput (tokens/sec),31.96,5.14,902.30,,,,,,23.58,,24.27,24.27,902.30,95.08
Credit-to-Start Latency (ms),1.04,0.60,1.65,3.11,0.61,0.63,0.65,0.73,0.86,1.25,1.49,1.57,1.64,0.45
Decode Duration (ms),5173.89,3008.39,7124.83,15521.67,3055.99,3246.39,3484.40,4198.42,5388.45,6256.64,6777.56,6951.19,7090.10,1687.37
E2E Output Token Throughput (tokens/sec/user),20.97,17.51,22.97,62.92,17.61,18.00,18.50,19.98,22.45,22.71,22.86,22.91,22.95,2.46
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.84,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.36
Effective Decode Throughput (tokens/sec),19.78,0.00,2887.23,,,,,,23.42,,24.58,24.76,25.21,15.10
Effective Decode Throughput Per User (tokens/sec/user),19.78,0.00,2887.23,,,,,,23.42,,24.58,24.76,25.21,15.10
Effective Latency (CO-aware) (ms),6134.21,3222.89,9654.52,18402.62,3268.94,3453.12,3683.35,4374.05,5525.21,7589.86,8828.66,9241.59,9571.94,2660.78
Effective Prefill Concurrency,0.16,0.00,1.00,,,,,,0.00,,1.00,1.00,1.00,0.36
Effective Prefill Throughput (tokens/sec),12.17,0.00,902.30,,,,,,0.00,,5.14,5.14,902.30,97.19
Effective Prefill Throughput Per User (tokens/sec/user),12.17,0.00,902.30,,,,,,0.00,,5.14,5.14,902.30,97.19
Effective Total Throughput (tokens/sec),31.95,0.00,902.30,,,,,,23.58,,24.27,24.27,902.30,95.07
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,121.67,74.00,168.00,365.00,74.98,78.90,83.80,98.50,123.00,145.50,159.00,163.50,167.10,38.39
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.47,0.00,1.42,1.42,0.00,0.00,0.00,0.00,0.00,0.71,1.14,1.28,1.39,0.67
HTTP Connection Overhead (ms),0.69,0.00,2.07,2.07,0.00,0.00,0.00,0.00,0.00,1.03,1.65,1.86,2.02,0.97
HTTP Connection Reused (ratio),0.67,0.00,1.00,2.00,0.02,0.10,0.20,0.50,1.00,1.00,1.00,1.00,1.00,0.47
HTTP Data Received (KB),31.30,19.16,43.15,93.91,19.40,20.40,21.65,25.38,31.61,37.38,40.84,42.00,42.92,9.80
HTTP Data Sent (KB),0.51,0.21,1.09,1.53,0.21,0.21,0.21,0.22,0.23,0.66,0.92,1.01,1.08,0.41
HTTP DNS Lookup (ms),0.22,0.00,0.65,0.65,0.00,0.00,0.00,0.00,0.00,0.32,0.52,0.58,0.63,0.30
HTTP Duration (excl. conn) (ms),6133.03,3222.24,9652.57,18399.08,3268.28,3452.44,3682.64,4373.25,5524.27,7588.42,8826.91,9239.74,9570.01,2660.23
HTTP Receiving (ms),5173.91,3008.40,7124.88,15521.73,3056.00,3246.40,3484.41,4198.43,5388.46,6256.67,6777.59,6951.23,7090.15,1687.38
HTTP Sending (ms),0.78,0.14,2.03,2.35,0.14,0.14,0.15,0.16,0.17,1.10,1.66,1.85,2.00,0.88
HTTP Total Time (ms),6133.71,3222.24,9654.64,18401.14,3268.28,3452.44,3682.64,4373.25,5524.27,7589.45,8828.56,9241.60,9572.03,2661.14
HTTP Waiting (TTFB) (ms),958.33,135.64,2525.66,2875.00,137.20,143.45,151.25,174.67,213.70,1369.68,2063.27,2294.47,2479.42,1108.73
Input Sequence Length (tokens),74.67,13.00,193.00,224.00,13.10,13.50,14.00,15.50,18.00,105.50,158.00,175.50,189.50,83.70
Inter Chunk Latency (ms),42.88,0.35,50.48,15521.67,39.78,40.49,40.72,41.47,42.47,44.03,46.42,47.15,48.08,3.05
Inter Token Latency (ms),42.48,41.21,43.81,127.43,41.23,41.33,41.45,41.81,42.41,43.11,43.53,43.67,43.78,1.06
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),122.33,74.00,169.00,367.00,75.00,79.00,84.00,99.00,124.00,146.50,160.00,164.50,168.10,38.80
Output Token Count (tokens),122.33,74.00,169.00,367.00,75.00,79.00,84.00,99.00,124.00,146.50,160.00,164.50,168.10,38.80
Output Token Throughput Per User (tokens/sec/user),23.56,22.83,24.27,70.67,22.84,22.90,22.98,23.20,23.58,23.92,24.13,24.20,24.25,0.59
Prefill Throughput Per User (tokens/sec/user),346.63,5.14,902.30,1039.90,7.69,17.87,30.60,68.80,132.46,517.38,748.33,825.32,886.90,396.34
Request Latency (ms),6133.17,3222.29,9652.87,18399.51,3268.33,3452.49,3682.70,4373.32,5524.35,7588.61,8827.17,9240.02,9570.30,2660.34
Time to First Output Token (ms),959.28,135.89,2528.04,2877.83,137.45,143.69,151.50,174.90,213.90,1370.97,2065.21,2296.63,2481.76,1109.74
Time to First Token (ms),959.28,135.89,2528.04,2877.83,137.45,143.69,151.50,174.90,213.90,1370.97,2065.21,2296.63,2481.76,1109.74
Time to Second Token (ms),44.59,43.47,46.75,133.78,43.47,43.48,43.49,43.51,43.56,45.15,46.11,46.43,46.69,1.53
Tokens In Flight (tokens),102.77,0.00,267.00,,,,,,92.47,,221.00,243.00,261.00,73.42

Metric,Value
Benchmark Duration (sec),18.40
Input Token Throughput (tokens/sec),12.17
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),19.94
Request Count,3.00
Request Throughput (requests/sec),0.16
Total Input Sequence Length (tokens),224.00
Total Output Sequence Length (tokens),367.00
Total Output Tokens (tokens),367.00
Total Token Throughput (tokens/sec),32.11
