Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),109.98,0.00,1355.86,,,,,,106.68,,129.20,136.83,167.41,39.28
Active Decode Throughput Per User (tokens/sec/user),109.98,0.00,1355.86,,,,,,106.68,,129.20,136.83,167.41,39.28
Active Prefill Throughput (tokens/sec),95.68,7.37,528.00,,,,,,7.37,,528.00,528.00,528.00,188.41
Active Prefill Throughput Per User (tokens/sec/user),95.68,7.37,528.00,,,,,,7.37,,528.00,528.00,528.00,188.41
Active Total Throughput (tokens/sec),104.01,7.37,528.00,,,,,,111.97,,114.98,528.00,528.00,122.04
Credit-to-Start Latency (ms),1.56,1.11,2.15,4.69,1.11,1.14,1.17,1.27,1.43,1.79,2.01,2.08,2.14,0.44
Decode Duration (ms),1103.18,739.43,1500.42,3309.55,746.03,772.45,805.48,904.57,1069.71,1285.06,1414.28,1457.35,1491.80,311.57
E2E Output Token Throughput (tokens/sec/user),74.01,49.72,105.46,222.03,50.06,51.43,53.14,58.29,66.86,86.16,97.74,101.60,104.68,23.31
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.04
Effective Decode Concurrency,0.58,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.49
Effective Decode Throughput (tokens/sec),63.94,0.00,1355.86,,,,,,95.18,,122.03,131.51,149.63,61.98
Effective Decode Throughput Per User (tokens/sec/user),63.94,0.00,1355.86,,,,,,95.18,,122.03,131.51,149.63,61.98
Effective Latency (CO-aware) (ms),1895.58,1109.01,3400.47,5686.75,1110.37,1115.83,1122.66,1143.14,1177.28,2288.87,2955.83,3178.15,3356.00,1064.48
Effective Prefill Concurrency,0.42,0.00,1.00,,,,,,0.00,,1.00,1.00,1.00,0.49
Effective Prefill Throughput (tokens/sec),39.87,0.00,528.00,,,,,,0.00,,7.37,528.00,528.00,130.45
Effective Prefill Throughput Per User (tokens/sec/user),39.87,0.00,528.00,,,,,,0.00,,7.37,528.00,528.00,130.45
Effective Total Throughput (tokens/sec),103.81,0.00,528.00,,,,,,111.97,,114.98,528.00,528.00,122.01
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,37.67,24.00,52.00,113.00,24.26,25.30,26.60,30.50,37.00,44.50,49.00,50.50,51.70,11.44
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.44,0.00,1.31,1.31,0.00,0.00,0.00,0.00,0.00,0.66,1.05,1.18,1.29,0.62
HTTP Connection Overhead (ms),0.59,0.00,1.77,1.77,0.00,0.00,0.00,0.00,0.00,0.88,1.42,1.59,1.73,0.83
HTTP Connection Reused (ratio),0.67,0.00,1.00,2.00,0.02,0.10,0.20,0.50,1.00,1.00,1.00,1.00,1.00,0.47
HTTP Data Received (KB),11.20,7.28,15.30,33.61,7.35,7.66,8.03,9.16,11.04,13.17,14.45,14.87,15.21,3.28
HTTP Data Sent (KB),0.50,0.23,1.02,1.50,0.23,0.23,0.23,0.24,0.25,0.64,0.87,0.94,1.01,0.37
HTTP DNS Lookup (ms),0.15,0.00,0.46,0.46,0.00,0.00,0.00,0.00,0.00,0.23,0.37,0.41,0.45,0.22
HTTP Duration (excl. conn) (ms),1893.87,1106.68,3399.17,5681.62,1108.06,1113.59,1120.50,1141.23,1175.77,2287.47,2954.49,3176.83,3354.70,1064.78
HTTP Receiving (ms),1103.24,739.45,1500.51,3309.72,746.05,772.48,805.51,904.60,1069.76,1285.13,1414.36,1457.44,1491.90,311.60
HTTP Sending (ms),0.81,0.23,1.79,2.43,0.23,0.25,0.27,0.32,0.41,1.10,1.51,1.65,1.76,0.70
HTTP Total Time (ms),1894.46,1106.68,3400.94,5683.39,1108.06,1113.59,1120.50,1141.23,1175.77,2288.35,2955.90,3178.42,3356.43,1065.61
HTTP Waiting (TTFB) (ms),789.83,105.78,1896.87,2369.48,111.00,131.89,157.99,236.30,366.83,1131.85,1590.86,1743.86,1866.27,790.02
Input Sequence Length (tokens),75.67,14.00,194.00,227.00,14.10,14.50,15.00,16.50,19.00,106.50,159.00,176.50,190.50,83.70
Inter Chunk Latency (ms),30.09,2.43,65.99,3309.55,12.56,22.95,25.10,27.72,30.64,32.46,34.40,35.95,39.86,5.94
Inter Token Latency (ms),9.25,8.70,10.13,27.76,8.70,8.72,8.74,8.81,8.93,9.53,9.89,10.01,10.11,0.63
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),122.33,74.00,169.00,367.00,75.00,79.00,84.00,99.00,124.00,146.50,160.00,164.50,168.10,38.80
Output Token Throughput Per User (tokens/sec/user),108.56,98.73,114.98,325.68,98.99,100.05,101.37,105.35,111.97,113.48,114.38,114.68,114.92,7.06
Prefill Throughput Per User (tokens/sec/user),238.13,7.37,528.00,714.38,10.81,24.54,41.70,93.19,179.01,353.50,458.20,493.10,521.02,216.62
Reasoning Token Count (tokens),122.33,74.00,169.00,367.00,75.00,79.00,84.00,99.00,124.00,146.50,160.00,164.50,168.10,38.80
Request Latency (ms),1894.02,1106.85,3399.36,5682.06,1108.23,1113.75,1120.65,1141.35,1175.85,2287.60,2954.66,3177.01,3354.89,1064.81
Time to First Token (ms),790.83,106.14,1898.94,2372.50,111.37,132.27,158.40,236.78,367.43,1133.18,1592.64,1745.79,1868.31,790.78
Time to Second Token (ms),17.99,2.43,28.72,53.97,2.84,4.47,6.51,12.62,22.82,25.77,27.54,28.13,28.60,11.26
Tokens In Flight (tokens),88.36,0.00,268.00,,,,,,64.41,,210.87,236.26,261.65,78.80

Metric,Value
Benchmark Duration (sec),5.69
Input Token Throughput (tokens/sec),39.87
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),64.46
Request Count,3.00
Request Throughput (requests/sec),0.53
Total Input Sequence Length (tokens),227.00
Total Output Sequence Length (tokens),367.00
Total Reasoning Tokens (tokens),367.00
Total Token Throughput (tokens/sec),104.34
