Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),68.06,0.00,196.90,,,,,,66.43,,79.51,81.45,85.30,7.80
Active Decode Throughput Per User (tokens/sec/user),68.06,0.00,196.90,,,,,,66.43,,79.51,81.45,85.30,7.80
Active Prefill Throughput (tokens/sec),2423.79,83.44,4686.97,,,,,,2618.72,,4299.33,4486.99,4686.97,1401.25
Active Prefill Throughput Per User (tokens/sec/user),2423.79,83.44,4686.97,,,,,,2618.72,,4299.33,4486.99,4686.97,1401.25
Active Total Throughput (tokens/sec),215.56,65.47,4686.97,,,,,,68.31,,69.07,999.93,3908.17,669.83
Credit-to-Start Latency (ms),0.78,0.43,2.81,38.99,0.45,0.49,0.55,0.59,0.67,0.93,1.07,1.11,2.01,0.35
Decode Duration (ms),1900.50,424.81,3601.96,95024.83,552.26,926.42,1102.06,1523.68,1874.26,2334.07,2494.72,2838.86,3306.74,608.87
E2E Output Token Throughput (tokens/sec/user),63.76,47.21,67.82,3188.16,49.53,60.80,61.47,62.64,64.43,65.57,66.36,67.24,67.65,3.43
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.03
Effective Decode Concurrency,0.94,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.24
Effective Decode Throughput (tokens/sec),63.74,0.00,196.90,,,,,,65.77,,79.23,81.32,85.16,18.22
Effective Decode Throughput Per User (tokens/sec/user),63.74,0.00,196.90,,,,,,65.77,,79.23,81.32,85.16,18.22
Effective Latency (CO-aware) (ms),2028.23,614.88,3672.51,101411.31,704.06,1098.02,1202.78,1654.86,2014.72,2420.92,2634.06,2971.97,3407.08,605.68
Effective Prefill Concurrency,0.06,0.00,1.00,,,,,,0.00,,0.00,1.00,1.00,0.24
Effective Prefill Throughput (tokens/sec),151.64,0.00,4686.97,,,,,,0.00,,0.00,999.93,3908.17,683.65
Effective Prefill Throughput Per User (tokens/sec/user),151.64,0.00,4686.97,,,,,,0.00,,0.00,999.93,3908.17,683.65
Effective Total Throughput (tokens/sec),215.37,0.00,4686.97,,,,,,68.31,,69.03,999.93,3908.17,669.57
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,130.34,29.00,249.00,6517.00,38.80,63.80,75.80,104.25,128.00,158.75,172.60,195.10,225.97,41.49
HTTP Chunks Sent,1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),33.77,7.78,64.11,1688.52,10.30,16.70,19.77,27.13,33.17,41.08,44.61,50.37,58.28,10.63
HTTP Data Sent (KB),1.58,0.15,6.18,79.24,0.15,0.16,0.16,0.19,1.16,2.53,3.51,4.28,5.75,1.47
