Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),159.33,38.21,245.44,,,,,,158.35,,192.74,195.21,206.59,31.11
Active Decode Throughput Per User (tokens/sec/user),61.34,32.52,122.71,,,,,,58.16,,78.16,93.14,111.27,14.52
Active Prefill Throughput (tokens/sec),229.62,96.24,276.10,,,,,,276.10,,276.10,276.10,276.10,54.52
Active Prefill Throughput Per User (tokens/sec/user),88.17,82.84,110.42,,,,,,92.03,,92.03,92.03,92.03,4.55
Active Total Throughput (tokens/sec),168.52,62.54,276.10,,,,,,176.62,,176.62,228.21,276.10,38.18
Credit-to-Start Latency (ms),1.38,1.31,1.48,4.14,1.31,1.31,1.32,1.33,1.35,1.42,1.45,1.47,1.48,0.07
Decode Duration (ms),2404.90,2063.13,2686.29,7214.71,2071.17,2103.34,2143.56,2264.21,2465.29,2575.79,2642.09,2664.19,2681.87,257.96
E2E Output Token Throughput (tokens/sec/user),55.55,48.89,60.47,166.66,49.05,49.73,50.57,53.09,57.30,58.88,59.83,60.15,60.40,4.89
Effective Concurrency,2.75,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.55
Effective Decode Concurrency,2.58,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.80
Effective Decode Throughput (tokens/sec),152.93,0.00,245.44,,,,,,157.61,,192.74,195.21,206.59,43.67
Effective Decode Throughput Per User (tokens/sec/user),58.88,0.00,122.71,,,,,,58.13,,78.16,93.14,111.27,18.64
Effective Latency (CO-aware) (ms),2567.26,2251.64,2796.31,7701.79,2259.68,2291.86,2332.08,2452.74,2653.83,2725.07,2767.82,2782.07,2793.47,230.63
Effective Prefill Concurrency,0.17,0.00,3.00,,,,,,0.00,,0.00,2.00,3.00,0.66
Effective Prefill Throughput (tokens/sec),15.36,0.00,276.10,,,,,,0.00,,0.00,165.67,276.10,59.08
Effective Prefill Throughput Per User (tokens/sec/user),5.90,0.00,110.42,,,,,,0.00,,0.00,82.84,92.03,22.06
Effective Total Throughput (tokens/sec),168.29,0.00,276.10,,,,,,176.62,,176.62,228.21,276.10,38.65
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,49.33,41.00,57.00,148.00,41.18,41.90,42.80,45.50,50.00,53.50,55.60,56.30,56.86,6.55
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.20,0.93,1.52,3.59,0.94,0.95,0.97,1.04,1.14,1.33,1.44,1.48,1.51,0.24
HTTP Connection Overhead (ms),1.68,1.35,2.09,5.05,1.35,1.37,1.40,1.48,1.61,1.85,2.00,2.04,2.08,0.31
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),14.51,12.09,16.73,43.53,12.14,12.35,12.61,13.40,14.71,15.72,16.33,16.53,16.69,1.90
HTTP Data Sent (KB),0.25,0.24,0.28,0.76,0.24,0.24,0.24,0.24,0.24,0.26,0.27,0.27,0.28,0.02
HTTP DNS Lookup (ms),0.48,0.42,0.57,1.45,0.42,0.42,0.43,0.44,0.46,0.52,0.55,0.56,0.57,0.07
HTTP Duration (excl. conn) (ms),2565.66,2249.89,2794.78,7696.97,2257.94,2290.13,2330.37,2451.09,2652.29,2723.54,2766.29,2780.54,2791.93,230.73
HTTP Receiving (ms),2404.96,2063.21,2686.32,7214.89,2071.25,2103.42,2143.64,2264.29,2465.37,2575.84,2642.13,2664.22,2681.90,257.94
HTTP Sending (ms),1.68,1.30,2.10,5.03,1.31,1.34,1.37,1.46,1.63,1.86,2.01,2.05,2.09,0.33
HTTP Total Time (ms),2567.34,2251.99,2796.13,7702.02,2260.03,2292.18,2332.37,2452.94,2653.90,2725.02,2767.69,2781.91,2793.29,230.42
HTTP Waiting (TTFB) (ms),159.02,107.17,185.30,477.05,108.71,114.91,122.65,145.88,184.58,184.94,185.15,185.23,185.28,36.66
Input Sequence Length (tokens),14.33,12.00,18.00,43.00,12.02,12.10,12.20,12.50,13.00,15.50,17.00,17.50,17.90,2.62
Inter Chunk Latency (ms),49.76,24.45,95.80,7214.71,27.25,36.47,40.25,45.13,49.26,55.89,59.17,59.95,71.35,8.85
Inter Token Latency (ms),17.08,15.99,18.93,51.24,16.00,16.02,16.06,16.16,16.33,17.63,18.41,18.67,18.88,1.31
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),143.67,110.00,169.00,431.00,110.84,114.20,118.40,131.00,152.00,160.50,165.60,167.30,168.66,24.80
Output Token Throughput Per User (tokens/sec/user),58.87,52.83,62.54,176.62,53.00,53.67,54.52,57.04,61.25,61.90,62.28,62.41,62.51,4.30
Prefill Throughput Per User (tokens/sec/user),92.03,69.43,110.42,276.10,69.97,72.11,74.79,82.84,96.24,103.33,107.59,109.00,110.14,17.00
Reasoning Token Count (tokens),143.67,110.00,169.00,431.00,110.84,114.20,118.40,131.00,152.00,160.50,165.60,167.30,168.66,24.80
