Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),142.70,0.00,23990.17,,,,,,151.01,,164.64,168.99,177.38,53.34
Active Decode Throughput Per User (tokens/sec/user),72.83,0.00,11995.08,,,,,,75.65,,82.57,84.95,93.33,25.22
Active Prefill Throughput (tokens/sec),3057.46,53.07,4932.53,,,,,,3637.73,,4299.71,4644.49,4932.53,1481.57
Active Prefill Throughput Per User (tokens/sec/user),3048.33,53.07,4932.53,,,,,,3637.73,,4299.71,4644.49,4932.53,1482.23
Active Total Throughput (tokens/sec),365.29,62.31,4996.95,,,,,,147.85,,162.25,2648.23,4331.65,871.48
Credit-to-Start Latency (ms),1.46,0.63,4.22,72.90,0.70,0.85,0.90,1.08,1.24,1.72,2.02,2.17,3.89,0.63
Decode Duration (ms),6679.74,1311.70,12534.00,333987.23,1797.14,3556.01,3868.65,5111.34,6371.23,8409.89,9428.96,9712.21,12079.80,2271.46
E2E Output Token Throughput (tokens/sec/user),72.37,61.07,80.76,3618.26,61.98,64.38,66.22,70.37,72.53,74.65,77.11,79.54,80.62,4.30
Effective Concurrency,1.99,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.08
Effective Decode Concurrency,1.92,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.27
Effective Decode Throughput (tokens/sec),142.57,0.00,23990.17,,,,,,151.00,,164.62,168.99,177.38,53.49
Effective Decode Throughput Per User (tokens/sec/user),72.77,0.00,11995.08,,,,,,75.65,,82.56,84.95,93.33,25.30
Effective Latency (CO-aware) (ms),6943.08,1417.85,12807.57,347154.14,1923.18,3710.17,4496.61,5313.78,6711.63,8722.56,9632.48,9906.43,12300.79,2245.65
Effective Prefill Concurrency,0.07,0.00,2.00,,,,,,0.00,,0.00,1.00,1.00,0.26
Effective Prefill Throughput (tokens/sec),222.71,0.00,4932.53,,,,,,0.00,,0.00,2574.10,4269.34,889.50
Effective Prefill Throughput Per User (tokens/sec/user),222.04,0.00,4932.53,,,,,,0.00,,0.00,2574.10,4269.34,887.46
Effective Total Throughput (tokens/sec),365.28,0.00,4996.95,,,,,,147.85,,162.25,2648.23,4331.65,871.47
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,184.62,39.00,335.00,9231.00,51.74,100.60,107.90,145.75,179.50,230.75,256.10,269.65,325.69,60.91
HTTP Chunks Sent,1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),53.03,11.57,95.38,2651.32,15.20,29.11,31.20,42.07,51.56,66.28,73.21,77.10,92.91,17.29
HTTP Data Sent (KB),3.71,0.19,14.87,185.74,0.19,0.20,0.20,0.25,2.80,5.44,9.46,11.84,13.91,3.80
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),6941.50,1416.77,12805.88,347074.86,1922.02,3708.66,4494.91,5311.59,6710.61,8721.34,9631.06,9904.91,12299.55,2245.65
HTTP Receiving (ms),6684.95,1311.73,12534.01,334247.38,1797.15,3556.01,3903.97,5111.34,6371.24,8438.51,9428.97,9712.22,12079.81,2270.03
HTTP Sending (ms),0.27,0.13,0.33,13.35,0.13,0.17,0.21,0.26,0.28,0.30,0.31,0.32,0.33,0.04
HTTP Total Time (ms),6941.50,1416.77,12805.88,347074.86,1922.02,3708.66,4494.91,5311.59,6710.61,8721.34,9631.06,9904.91,12299.55,2245.65
HTTP Waiting (TTFB) (ms),256.28,104.88,732.51,12814.13,108.68,117.16,119.16,129.37,224.49,296.86,466.01,545.88,670.42,146.61
Input Sequence Length (tokens),775.44,6.00,3119.00,38772.00,6.49,8.00,9.00,15.50,593.00,1165.50,1987.20,2502.05,2970.04,821.36
Inter Chunk Latency (ms),36.41,0.17,306.31,333987.23,30.22,32.48,33.21,34.32,35.36,36.59,38.19,39.50,70.89,10.69
Inter Token Latency (ms),13.32,11.34,16.05,665.97,11.47,11.77,12.01,12.84,13.21,13.78,14.62,15.11,15.79,0.99
OSL Mismatch Diff % (%),-3.42,-55.42,0.34,-171.10,-43.19,-27.43,-8.09,-0.42,0.00,0.00,0.00,0.00,0.17,10.13
Output Sequence Length (tokens),497.42,114.00,782.00,24871.00,153.69,266.70,301.20,413.25,494.00,617.00,675.80,728.50,778.57,149.27
Output Token Count (tokens),94.31,28.00,176.00,1509.00,28.45,30.25,40.50,58.75,94.50,118.25,163.50,175.25,175.85,45.60
Output Token Throughput Per User (tokens/sec/user),75.49,62.31,88.16,3774.55,63.34,66.17,68.41,72.56,75.70,77.86,83.26,84.95,87.18,5.55
Prefill Throughput Per User (tokens/sec/user),2218.51,53.07,4932.53,110925.30,53.99,62.38,74.69,124.49,2523.80,3749.86,4224.89,4286.05,4791.39,1669.87
Reasoning Token Count (tokens),467.24,114.00,782.00,23362.00,145.85,217.95,289.30,374.75,451.00,589.25,650.60,728.50,778.57,151.00
Request Latency (ms),6936.43,1416.84,12806.00,346821.57,1922.09,3708.80,4491.61,5311.72,6710.72,8703.08,9631.20,9905.02,12299.68,2246.81
Time to First Output Token (ms),5926.08,2851.05,8210.40,94817.33,2991.12,3551.43,4346.60,5245.88,5601.40,6839.16,7995.50,8177.84,8203.89,1434.63
Time to First Token (ms),256.69,105.14,732.96,12834.34,109.03,117.60,119.55,129.75,224.93,297.25,466.47,546.31,670.80,146.61
Time to Second Token (ms),33.70,27.82,76.77,1685.11,28.38,29.30,29.59,30.78,32.39,34.87,36.06,38.28,58.99,6.70
Tokens In Flight (tokens),2008.31,0.00,4716.57,,,,,,1948.48,,3338.86,3661.49,4428.41,988.23

Metric,Value
Benchmark Duration (sec),174.09
Input Token Throughput (tokens/sec),222.71
OSL Mismatch Count,7.00
Output Token Throughput (tokens/sec),142.86
Request Count,50.00
Request Throughput (requests/sec),0.29
Total Input Sequence Length (tokens),38772.00
Total Output Sequence Length (tokens),24871.00
Total Output Tokens (tokens),1509.00
Total Reasoning Tokens (tokens),23362.00
Total Token Throughput (tokens/sec),365.57
