Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),148.68,0.00,294.29,,,,,,155.68,,174.31,179.08,194.91,32.95
Active Decode Throughput Per User (tokens/sec/user),80.55,0.00,234.47,,,,,,79.35,,97.46,117.86,124.78,17.67
Active Prefill Throughput (tokens/sec),1008.56,79.67,1850.83,,,,,,248.03,,1850.83,1850.83,1850.83,833.45
Active Prefill Throughput Per User (tokens/sec/user),968.24,79.67,1850.83,,,,,,124.02,,1850.83,1850.83,1850.83,871.40
Active Total Throughput (tokens/sec),217.79,70.53,1921.36,,,,,,156.84,,168.96,248.03,1921.36,327.77
Credit-to-Start Latency (ms),1.37,1.18,1.59,4.12,1.18,1.20,1.21,1.27,1.35,1.47,1.54,1.57,1.59,0.17
Decode Duration (ms),2912.15,1097.18,4267.77,8736.44,1142.67,1324.61,1552.04,2234.34,3371.49,3819.63,4088.51,4178.14,4249.84,1334.52
E2E Output Token Throughput (tokens/sec/user),79.06,68.94,85.93,237.19,69.21,70.28,71.62,75.63,82.32,84.12,85.21,85.57,85.86,7.31
Effective Concurrency,1.90,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.30
Effective Decode Concurrency,1.81,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.45
Effective Decode Throughput (tokens/sec),144.99,0.00,294.29,,,,,,155.37,,174.31,178.81,194.91,39.91
Effective Decode Throughput Per User (tokens/sec/user),78.56,0.00,234.47,,,,,,79.33,,97.46,117.86,124.78,21.48
Effective Latency (CO-aware) (ms),3066.81,1270.05,4381.80,9200.42,1315.62,1497.90,1725.75,2409.31,3548.57,3965.19,4215.15,4298.48,4365.14,1315.25
Effective Prefill Concurrency,0.10,0.00,2.00,,,,,,0.00,,0.00,1.00,2.00,0.36
Effective Prefill Throughput (tokens/sec),72.50,0.00,1850.83,,,,,,0.00,,0.00,248.03,1850.83,343.21
