Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),56.93,20.16,301.73,,,,,,61.89,,64.89,65.57,66.18,13.34
Active Decode Throughput Per User (tokens/sec/user),21.00,7.93,100.58,,,,,,20.95,,21.79,21.93,22.27,3.00
Active Prefill Throughput (tokens/sec),219.94,76.52,259.10,,,,,,259.10,,259.10,259.10,259.10,73.36
Active Prefill Throughput Per User (tokens/sec/user),85.50,76.52,86.37,,,,,,86.37,,86.37,86.37,86.37,1.62
Active Total Throughput (tokens/sec),61.56,21.07,259.10,,,,,,62.94,,62.94,62.94,259.10,30.65
Credit-to-Start Latency (ms),1.24,1.20,1.30,3.73,1.20,1.21,1.21,1.21,1.23,1.27,1.29,1.30,1.30,0.04
Decode Duration (ms),7338.40,5879.45,8114.95,22015.21,5922.27,6093.58,6307.72,6950.13,8020.81,8067.88,8096.12,8105.53,8113.06,1032.35
E2E Output Token Throughput (tokens/sec/user),20.58,20.34,20.76,61.73,20.34,20.37,20.40,20.48,20.63,20.70,20.74,20.75,20.76,0.18
Effective Concurrency,2.72,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.47
Effective Decode Concurrency,2.66,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.61
Effective Decode Throughput (tokens/sec),55.75,0.00,301.73,,,,,,61.79,,64.89,65.57,66.18,15.51
Effective Decode Throughput Per User (tokens/sec/user),20.56,0.00,100.58,,,,,,20.92,,21.79,21.93,22.27,4.22
Effective Latency (CO-aware) (ms),7525.63,6098.91,8285.97,22576.89,6140.77,6308.22,6517.53,7145.46,8192.01,8238.99,8267.18,8276.57,8284.09,1009.57
Effective Prefill Concurrency,0.07,0.00,3.00,,,,,,0.00,,0.00,0.00,3.00,0.43
Effective Prefill Throughput (tokens/sec),5.79,0.00,259.10,,,,,,0.00,,0.00,0.00,259.10,37.18
Effective Prefill Throughput Per User (tokens/sec/user),2.25,0.00,86.37,,,,,,0.00,,0.00,0.00,86.37,13.69
Effective Total Throughput (tokens/sec),61.54,0.00,259.10,,,,,,62.94,,62.94,62.94,259.10,30.67
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,154.67,124.00,171.00,464.00,124.90,128.50,133.00,146.50,169.00,170.00,170.60,170.80,170.96,21.70
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.87,0.86,0.88,2.60,0.86,0.86,0.86,0.86,0.86,0.87,0.87,0.87,0.88,0.01
HTTP Connection Overhead (ms),1.28,1.27,1.31,3.85,1.27,1.27,1.27,1.27,1.27,1.29,1.30,1.31,1.31,0.02
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),39.67,31.86,43.82,119.02,32.09,33.01,34.16,37.60,43.33,43.58,43.72,43.77,43.81,5.53
HTTP Data Sent (KB),0.22,0.21,0.23,0.66,0.21,0.21,0.21,0.22,0.23,0.23,0.23,0.23,0.23,0.01
HTTP DNS Lookup (ms),0.42,0.41,0.44,1.25,0.41,0.41,0.41,0.41,0.41,0.42,0.43,0.43,0.44,0.01
HTTP Duration (excl. conn) (ms),7524.18,6097.47,8284.57,22572.55,6139.33,6306.77,6516.08,7143.99,8190.51,8237.54,8265.76,8275.17,8282.69,1009.57
HTTP Receiving (ms),7338.44,5879.47,8114.99,22015.32,5922.29,6093.61,6307.75,6950.17,8020.87,8067.93,8096.16,8105.58,8113.11,1032.37
HTTP Sending (ms),1.31,1.31,1.32,3.94,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.32,0.00
HTTP Total Time (ms),7525.47,6098.73,8285.84,22576.40,6140.60,6308.04,6517.35,7145.28,8191.82,8238.83,8267.04,8276.44,8283.96,1009.58
HTTP Waiting (TTFB) (ms),184.43,168.28,216.69,553.29,168.28,168.28,168.29,168.30,168.33,192.51,207.02,211.85,215.72,22.81
Input Sequence Length (tokens),16.00,13.00,18.00,48.00,13.08,13.40,13.80,15.00,17.00,17.50,17.80,17.90,17.98,2.16
Inter Chunk Latency (ms),47.76,9.92,84.38,22015.21,44.65,45.65,45.95,46.69,47.80,48.72,49.28,49.92,53.52,4.46
Inter Token Latency (ms),47.67,47.46,47.80,143.00,47.46,47.48,47.51,47.60,47.74,47.77,47.79,47.79,47.80,0.15
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),155.00,124.00,172.00,465.00,124.90,128.50,133.00,146.50,169.00,170.50,171.40,171.70,171.94,21.95
Output Token Count (tokens),155.00,124.00,172.00,465.00,124.90,128.50,133.00,146.50,169.00,170.50,171.40,171.70,171.94,21.95
Output Token Throughput Per User (tokens/sec/user),20.98,20.92,21.07,62.94,20.92,20.92,20.93,20.93,20.95,21.01,21.05,21.06,21.07,0.07
Prefill Throughput Per User (tokens/sec/user),86.37,76.52,100.10,259.10,76.64,77.12,77.71,79.50,82.48,91.29,96.58,98.34,99.75,10.01
Request Latency (ms),7524.39,6097.68,8284.77,22573.16,6139.54,6306.99,6516.29,7144.19,8190.70,8237.74,8265.96,8275.36,8282.89,1009.56
Time to First Output Token (ms),185.98,169.82,218.24,557.95,169.82,169.83,169.84,169.86,169.89,194.06,208.57,213.40,217.27,22.81
Time to First Token (ms),185.98,169.82,218.24,557.95,169.82,169.83,169.84,169.86,169.89,194.06,208.57,213.40,217.27,22.81
Time to Second Token (ms),48.35,48.23,48.50,145.06,48.23,48.24,48.25,48.28,48.33,48.42,48.47,48.49,48.50,0.11
Tokens In Flight (tokens),252.35,0.00,422.73,,,,,,284.46,,368.62,395.68,416.72,104.30

Metric,Value
Benchmark Duration (sec),8.28
Input Token Throughput (tokens/sec),5.79
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),56.11
Request Count,3.00
Request Throughput (requests/sec),0.36
Total Input Sequence Length (tokens),48.00
Total Output Sequence Length (tokens),465.00
Total Output Tokens (tokens),465.00
Total Token Throughput (tokens/sec),61.90
