Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),7.77,0.00,16.34,,,,,,8.08,,8.22,8.26,9.23,1.21
Active Decode Throughput Per User (tokens/sec/user),7.77,0.00,16.34,,,,,,8.08,,8.22,8.26,9.23,1.21
Active Prefill Throughput (tokens/sec),18.83,18.83,18.83,,,,,,18.83,,18.83,18.83,18.83,0.00
Active Prefill Throughput Per User (tokens/sec/user),18.83,18.83,18.83,,,,,,18.83,,18.83,18.83,18.83,0.00
Active Total Throughput (tokens/sec),4.34,0.00,18.83,,,,,,7.77,,7.77,7.77,7.77,3.99
Decode Duration (error-adjusted) (ms),,86821.75,,,86821.75,,,,,,,,,
Inter Token Latency (error-adjusted) (ms),,128.62,,,128.62,,,,,,,,,
Request Latency (error-adjusted) (ms),,87618.54,,,87618.54,,,,,,,,,
Time to First Token (error-adjusted) (ms),,796.79,,,796.79,,,,,,,,,
Credit-to-Start Latency (ms),0.41,0.26,1.52,20.53,0.26,0.26,0.26,0.27,0.28,0.45,0.61,0.87,1.52,0.27
Decode Duration (ms),86821.75,86821.75,86821.75,86821.75,86821.75,86821.75,86821.75,86821.75,86821.75,86821.75,86821.75,86821.75,86821.75,0.00
E2E Output Token Throughput (tokens/sec/user),7.72,7.72,7.72,7.72,7.72,7.72,7.72,7.72,7.72,7.72,7.72,7.72,7.72,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.04
Effective Decode Concurrency,0.55,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.50
Effective Decode Throughput (tokens/sec),4.24,0.00,16.34,,,,,,7.21,,8.18,8.23,8.28,3.97
Effective Decode Throughput Per User (tokens/sec/user),4.24,0.00,16.34,,,,,,7.21,,8.18,8.23,8.28,3.97
Effective Latency (CO-aware) (ms),3178.71,0.51,87620.06,158935.42,0.56,0.61,0.63,0.64,0.66,0.85,1.01,2.25,79612.34,15654.13
Effective Prefill Concurrency,0.01,0.00,1.00,,,,,,0.00,,0.00,0.00,0.00,0.07
Effective Prefill Throughput (tokens/sec),0.09,0.00,18.83,,,,,,0.00,,0.00,0.00,0.00,1.33
Effective Prefill Throughput Per User (tokens/sec/user),0.09,0.00,18.83,,,,,,0.00,,0.00,0.00,0.00,1.33
Effective Total Throughput (tokens/sec),4.34,0.00,18.83,,,,,,7.77,,7.77,7.77,7.77,3.99
Error Input Sequence Length (tokens),97.12,6.00,1233.00,4759.00,6.48,8.00,9.00,16.00,29.00,53.00,86.00,463.00,1228.68,252.83
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,301.00,301.00,301.00,301.00,301.00,301.00,301.00,301.00,301.00,301.00,301.00,301.00,301.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),81.35,81.35,81.35,81.35,81.35,81.35,81.35,81.35,81.35,81.35,81.35,81.35,81.35,0.00
HTTP Data Sent (KB),0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
