Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),85.87,0.00,92995.36,,,,,,94.73,,100.18,102.14,105.62,64.48
Active Decode Throughput Per User (tokens/sec/user),22.61,0.00,23248.84,,,,,,23.95,,25.63,26.69,31.35,15.93
Active Prefill Throughput (tokens/sec),1268.09,29.22,3038.10,,,,,,1162.25,,2577.82,2825.86,3038.10,922.40
Active Prefill Throughput Per User (tokens/sec/user),1258.14,29.22,3038.10,,,,,,1162.25,,2577.82,2825.86,3038.10,930.37
Active Total Throughput (tokens/sec),262.51,27.03,3105.07,,,,,,91.04,,720.45,1761.84,2890.85,552.11
Credit-to-Start Latency (ms),1.26,0.52,3.48,62.86,0.53,0.69,0.75,0.84,1.03,1.54,1.79,2.64,3.39,0.63
Decode Duration (ms),5594.39,1318.51,11040.74,279719.73,1664.34,2596.98,3168.90,4417.96,5401.49,7062.31,7868.37,8440.61,9942.73,1923.10
E2E Output Token Throughput (tokens/sec/user),22.09,18.01,26.50,1104.37,19.16,20.67,20.97,21.51,22.13,22.51,22.80,23.54,26.08,1.20
Effective Concurrency,3.91,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.43
Effective Decode Concurrency,3.76,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.57
Effective Decode Throughput (tokens/sec),85.73,0.00,92995.36,,,,,,94.73,,100.16,102.11,105.62,64.52
Effective Decode Throughput Per User (tokens/sec/user),22.57,0.00,23248.84,,,,,,23.95,,25.63,26.69,31.35,15.95
Effective Latency (CO-aware) (ms),5820.82,1611.23,11219.75,291040.81,1911.96,2945.65,3392.79,4570.41,5604.80,7299.32,8229.92,8671.80,10142.33,1917.74
Effective Prefill Concurrency,0.15,0.00,4.00,,,,,,0.00,,1.00,1.00,1.00,0.41
Effective Prefill Throughput (tokens/sec),176.77,0.00,3038.10,,,,,,0.00,,652.39,1696.73,2825.86,558.14
Effective Prefill Throughput Per User (tokens/sec/user),175.38,0.00,3038.10,,,,,,0.00,,639.60,1696.73,2825.86,557.28
Effective Total Throughput (tokens/sec),262.50,0.00,3105.07,,,,,,91.04,,720.45,1761.84,2890.85,552.10
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,128.62,29.00,249.00,6431.00,38.80,63.80,75.80,104.00,125.50,157.25,178.80,195.10,225.97,42.31
HTTP Chunks Sent,1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.02,0.00,1.13,1.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.58,0.16
HTTP Connection Overhead (ms),0.03,0.00,1.65,1.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.23
HTTP Connection Reused (ratio),0.98,0.00,1.00,49.00,0.49,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.14
HTTP Data Received (KB),32.57,7.61,62.76,1628.36,10.07,16.32,19.31,26.38,31.78,39.71,45.18,49.22,56.97,10.60
HTTP Data Sent (KB),1.36,0.14,6.17,68.04,0.14,0.15,0.16,0.17,0.79,1.96,3.43,4.24,5.72,1.46
HTTP DNS Lookup (ms),0.01,0.00,0.52,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.07
HTTP Duration (excl. conn) (ms),5819.45,1610.33,11218.11,290972.57,1911.18,2943.76,3391.76,4568.89,5603.66,7298.30,8228.75,8669.78,10141.07,1917.61
HTTP Receiving (ms),5594.40,1318.52,11040.75,279720.14,1664.35,2596.98,3168.91,4417.96,5401.50,7062.32,7868.38,8440.63,9942.75,1923.10
