Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),136.18,0.00,349.21,,,,,,150.07,,168.57,176.00,194.98,43.44
Active Decode Throughput Per User (tokens/sec/user),71.96,0.00,325.99,,,,,,75.60,,85.99,90.86,107.11,17.88
Active Prefill Throughput (tokens/sec),2248.99,25.01,4233.46,,,,,,2652.93,,3785.99,3883.05,4233.46,1376.04
Active Prefill Throughput Per User (tokens/sec/user),2211.63,25.01,4233.46,,,,,,2637.15,,3785.99,3883.05,4233.46,1374.69
Active Total Throughput (tokens/sec),464.35,62.69,4299.67,,,,,,149.69,,1945.38,3231.50,3948.93,929.72
Credit-to-Start Latency (ms),2.62,0.86,29.91,130.94,0.90,0.99,1.06,1.21,1.69,2.65,3.90,4.54,17.85,4.05
Decode Duration (ms),2531.20,59.82,9259.65,126559.86,120.40,265.40,329.67,1019.63,2214.87,3472.58,4998.23,5739.57,9088.18,2007.22
E2E Output Token Throughput (tokens/sec/user),68.51,23.36,82.21,3425.53,39.65,58.08,60.54,64.65,68.22,74.34,79.59,80.84,81.74,9.25
Effective Concurrency,1.98,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.15
Effective Decode Concurrency,1.83,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.39
Effective Decode Throughput (tokens/sec),135.49,0.00,349.21,,,,,,149.88,,168.54,176.00,193.94,44.39
Effective Decode Throughput Per User (tokens/sec/user),71.60,0.00,325.99,,,,,,75.54,,85.96,90.81,107.11,18.55
Effective Latency (CO-aware) (ms),2743.98,305.00,9395.94,137199.15,306.58,417.78,526.94,1257.90,2463.59,3640.44,5121.40,6015.73,9254.21,2007.39
Effective Prefill Concurrency,0.15,0.00,2.00,,,,,,0.00,,1.00,1.00,1.00,0.37
Effective Prefill Throughput (tokens/sec),328.81,0.00,4233.46,,,,,,0.00,,1879.50,3159.93,3883.05,953.00
Effective Prefill Throughput Per User (tokens/sec/user),323.35,0.00,4233.46,,,,,,0.00,,1548.14,3159.93,3883.05,941.73
Effective Total Throughput (tokens/sec),464.30,0.00,4299.67,,,,,,149.69,,1945.38,3231.50,3948.93,929.69
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,67.84,3.00,239.00,3392.00,4.47,8.45,9.90,28.50,61.50,91.75,132.20,151.80,231.65,51.46
HTTP Chunks Sent,1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),19.75,1.25,67.94,987.62,1.66,2.82,3.22,8.58,17.99,26.72,38.17,43.68,66.06,14.62
HTTP Data Sent (KB),2.20,0.17,8.96,110.10,0.17,0.18,0.18,0.20,1.63,3.65,5.32,6.91,8.27,2.28
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),2741.22,299.59,9393.39,137060.94,302.91,415.46,525.60,1254.84,2461.94,3638.47,5119.19,6014.27,9251.69,2007.62
HTTP Receiving (ms),2531.93,59.83,9259.66,126596.38,120.41,265.40,329.68,1019.64,2214.87,3472.58,4998.21,5739.58,9088.19,2007.24
HTTP Sending (ms),0.32,0.11,0.83,15.96,0.14,0.19,0.25,0.28,0.32,0.35,0.38,0.40,0.63,0.09
HTTP Total Time (ms),2741.22,299.59,9393.39,137060.94,302.91,415.46,525.60,1254.84,2461.94,3638.47,5119.19,6014.27,9251.69,2007.62
HTTP Waiting (TTFB) (ms),208.97,99.78,483.38,10448.59,108.68,118.53,121.89,132.90,190.61,244.46,323.28,386.57,477.47,91.37
Input Sequence Length (tokens),455.76,6.00,1832.00,22788.00,6.49,8.00,9.00,13.50,321.50,762.25,1130.70,1458.40,1699.70,493.16
Inter Chunk Latency (ms),37.88,11.78,248.43,126559.86,25.76,31.99,33.23,34.97,36.58,38.15,40.08,41.69,90.76,12.12
Inter Token Latency (ms),12.65,8.83,15.95,632.70,9.20,9.70,10.40,11.61,12.66,13.95,14.96,15.23,15.71,1.66
OSL Mismatch Diff % (%),-0.10,-3.12,0.00,-5.09,-2.13,-0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.47
Output Sequence Length (tokens),188.80,7.00,611.00,9440.00,12.39,29.90,32.80,87.25,164.50,255.75,361.30,411.75,594.34,134.22
Output Token Throughput Per User (tokens/sec/user),80.49,62.69,113.22,4024.52,63.65,65.66,66.83,71.69,78.98,86.14,96.17,103.07,108.87,11.30
Prefill Throughput Per User (tokens/sec/user),1642.74,25.01,4233.46,82136.94,39.77,60.87,80.05,101.25,1768.90,3071.45,3539.37,3755.68,4061.76,1431.72
Reasoning Token Count (tokens),188.80,7.00,611.00,9440.00,12.39,29.90,32.80,87.25,164.50,255.75,361.30,411.75,594.34,134.22
Request Latency (ms),2740.64,299.70,9393.54,137032.06,303.03,415.59,525.72,1254.95,2462.08,3638.63,5119.33,6014.45,9251.84,2007.59
Time to First Token (ms),209.44,100.28,483.99,10472.20,109.17,118.99,122.38,133.40,191.10,244.89,323.74,387.10,478.01,91.39
Time to Second Token (ms),31.72,23.64,45.34,1586.19,23.75,24.97,25.65,28.17,31.25,35.11,38.25,38.91,42.39,4.80
Tokens In Flight (tokens),1181.16,0.00,2883.87,,,,,,1073.79,,2268.78,2521.60,2783.21,722.88

Metric,Value
Benchmark Duration (sec),69.30
Good Request Count,40.00
GoodRequestFraction (ratio),0.80
Goodput (requests/sec),0.58
Input Token Throughput (tokens/sec),328.81
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),136.21
Request Count,50.00
Request Throughput (requests/sec),0.72
Total Input Sequence Length (tokens),22788.00
Total Output Sequence Length (tokens),9440.00
Total Reasoning Tokens (tokens),9440.00
Total Token Throughput (tokens/sec),465.02
