Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),135.21,0.00,335.58,,,,,,143.59,,161.45,166.25,178.49,35.64
Active Decode Throughput Per User (tokens/sec/user),68.90,0.00,209.48,,,,,,71.92,,80.97,83.72,91.37,15.58
Active Prefill Throughput (tokens/sec),3355.71,51.82,4647.30,,,,,,3892.49,,4516.89,4592.19,4647.30,1397.93
Active Prefill Throughput Per User (tokens/sec/user),3355.25,51.82,4647.30,,,,,,3892.49,,4516.89,4592.19,4647.30,1399.00
Active Total Throughput (tokens/sec),414.30,61.91,4715.39,,,,,,140.61,,158.92,3668.08,4589.52,992.52
Credit-to-Start Latency (ms),1.82,0.87,4.09,91.12,0.90,0.99,1.02,1.24,1.55,2.10,3.12,3.81,4.08,0.84
Decode Duration (ms),7276.60,1641.33,14568.47,363829.91,2212.38,3236.18,4008.20,5621.49,7277.43,8652.31,10662.23,11248.98,13475.76,2544.35
E2E Output Token Throughput (tokens/sec/user),68.24,52.15,86.64,3412.16,52.37,59.12,61.35,65.16,67.72,70.92,77.02,80.63,86.26,6.74
Effective Concurrency,2.00,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.05
Effective Decode Concurrency,1.91,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.28
Effective Decode Throughput (tokens/sec),135.13,0.00,335.58,,,,,,143.58,,161.44,166.25,178.49,35.78
Effective Decode Throughput Per User (tokens/sec/user),68.86,0.00,209.48,,,,,,71.91,,80.97,83.72,91.37,15.67
Effective Latency (CO-aware) (ms),7598.38,2168.95,14681.53,379918.90,2575.39,3412.65,4292.92,5939.42,7494.56,8947.53,10792.95,11824.51,13715.21,2543.44
Effective Prefill Concurrency,0.08,0.00,2.00,,,,,,0.00,,0.00,1.00,1.00,0.28
Effective Prefill Throughput (tokens/sec),279.16,0.00,4647.30,,,,,,0.00,,0.00,3598.34,4516.89,1010.65
Effective Prefill Throughput Per User (tokens/sec/user),279.12,0.00,4647.30,,,,,,0.00,,0.00,3598.34,4516.89,1010.65
Effective Total Throughput (tokens/sec),414.29,0.00,4715.39,,,,,,140.61,,158.92,3668.08,4589.52,992.51
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,193.84,45.00,383.00,9692.00,61.66,89.75,107.40,152.25,194.00,233.00,280.50,304.85,358.01,67.36
HTTP Chunks Sent,1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.01,0.00,0.52,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.07
HTTP Connection Overhead (ms),0.01,0.00,0.52,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.07
